50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.166342,,,,,,,,,,aa5e94e7-6249-43d0-ab71-ea4669b1cf85,1738,,,"[51.4, 68.2]",3920400,49,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pape Gueye,21026.0,Center Defensive Midfield,107,Cameroon,2722,['ba9d705f-b873-4df1-bcfe-3045382e3e0e'],0,,,,,,,,,,,,,,,,,,Senegal,787,00:04:00.985,Pressure,
,,,,,,,,,,,,,,,,,0.774053,,,,,,,,,,f58de436-6335-45b2-b20b-9abd7527d518,1743,,,"[29.0, 25.4]",3920400,49,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ismail Jakobs,32915.0,Left Back,107,Cameroon,2722,"['0a39a284-37f3-4350-9790-f214727a105d', 'b7521b91-bdf7-4ab3-b8ba-ca64e613e215', '7b947b49-f2f0-461b-a171-d3fa09b29584']",13,,,,,,,,,,,,,,,,,,Senegal,787,00:04:13.867,Pressure,
,,,,,,,,,,,,,,,,,0.326839,,,,,,,,,,1fdaeb02-8435-4c4c-b398-f69feb27621a,1749,,,"[26.0, 9.8]",3920400,49,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lamine Camara,392153.0,Left Center Midfield,107,Cameroon,2722,"['4bc2b608-41a4-4a94-aebc-2705975ea2df', '3b27d19e-b616-41bd-ad50-01bd49aa3a8d']",16,,,,,,,,,,,,,,,,,,Senegal,787,00:04:16.682,Pressure,
,,,,,,,,,,,,,,,,,0.327838,,,,,,,,,,0d217169-5c4f-43a5-8b53-6cdc1fdcd79b,1754,,,"[19.7, 7.0]",3920400,49,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lamine Camara,392153.0,Left Center Midfield,107,Cameroon,2722,"['4d51e19c-a189-467c-851b-b82205993aa5', '923acd33-96b1-4db0-be54-ac5e5fb9adcd', '4bbf00c8-9ebc-429a-b51f-aa4ada2941bb']",21,,,,,,,,,,,,,,,,,,Senegal,787,00:04:21.095,Pressure,
,,,,,,,,,,,,,,,,,2.184913,,,,,,,,,,0712d368-edb4-48d9-80c5-e4e583d59210,1758,,,"[10.3, 6.4]",3920400,49,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pape Gueye,21026.0,Center Defensive Midfield,107,Cameroon,2722,"['e5f07205-996b-47ca-90a5-edb9b1e20392', '5c542084-37c8-47bb-b61c-85d67c1fa4d0', 'c5fa1a3b-7c89-4830-a098-76b89dcd8bac']",21,,,,,,,,,,,,,,,,,,Senegal,787,00:04:21.584,Pressure,
,,,,,,,,,,,,,,,,,1.248061,,,,,,,,,,b3cfb81e-0096-48d6-a0d2-8b5526b98919,1766,,,"[96.3, 73.9]",3920400,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,108,Senegal,787,,49,,,,,,,,,,,,,,,,,,Cameroon,2722,00:04:49.239,Pressure,
,,,,,,,,,,,,,,,,,0.204999,,,,,,,,,,3fa20fb2-cc29-4201-99cf-a504ff7f8748,1776,,,"[86.5, 67.3]",3920400,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,109,Senegal,787,"['1134b05f-5cef-4593-a56b-ca1001aa762b', '24479574-14e0-4d53-a819-fd1ed2ad2d23']",7,,,,,,,,,,,,,,,,,,Cameroon,2722,00:05:07.974,Pressure,
,,,,,,,,,,,,,,,,,0.847181,,,,,,,,,,debe265f-f8b6-4ba6-b742-6a9cb09a48b1,1781,,,"[98.3, 62.9]",3920400,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frank Magri,189348.0,Center Forward,109,Senegal,787,"['94873b9f-18ed-4e15-ba5e-9cae842213a9', '0a56d6de-7d6c-48a3-9b3a-41794d2e05e6']",10,,,,,,,,,,,,,,,,,,Cameroon,2722,00:05:10.839,Pressure,
,,,,,,,,,,,,,,,,,0.324623,,,,,,,,,,9ddfed5d-4cca-4a82-8e74-ba42f8659b35,1792,,,"[50.9, 53.3]",3920400,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christopher Wooh,74588.0,Left Center Back,109,Senegal,787,['b3218616-f264-4c2c-97a2-8fc30ccfb819'],17,,,,,,,,,,,,,,,,,,Cameroon,2722,00:05:17.894,Pressure,
,,,,,,,,,,,True,,,,,,3.608205,,,,,,,,,,4a9154cf-6eea-474b-9e18-a8e59a437a9f,1798,,,"[58.8, 24.8]",3920400,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lamine Camara,392153.0,Left Center Midfield,110,Cameroon,2722,"['f5bb7c1f-f7e2-4d06-b909-005d272b11b4', '355148f6-14de-4195-bb3a-94971c549192']",20,,,,,,,,,,,,,,,,,,Senegal,787,00:05:20.356,Pressure,
,,,,,,,,,,,,,,,,,1.088204,,,,,,,,,,a53f6044-a078-4dca-b41d-ad83d24cc295,1807,,,"[111.8, 1.3]",3920400,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Midfield,110,Cameroon,2722,,39,,,,,,,,,,,,,,,,,,Cameroon,2722,00:05:39.526,Pressure,
,,,,,,,,,,,True,,,,,,0.79132,,,,,,,,,,ebc0b75c-b73f-49c5-9636-c75a4900132f,1816,,,"[32.6, 76.2]",3920400,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pape Matar Sarr,50498.0,Right Center Midfield,112,Cameroon,2722,"['bd346aa2-a470-4a4d-bb82-6d4d2e909ee4', 'e10267e4-d65e-41f8-9956-bf8389dcfb44', 'dd8539b7-8621-4f80-9d58-5157eea3d783', '39bc8202-9bed-4296-92c4-efd2925d9943', '8e0c9ca7-e0a7-4a8a-bf34-991c442a5215']",0,,,,,,,,,,,,,,,,,,Senegal,787,00:06:00.207,Pressure,
,,,,,,,,,,,True,,,,,,0.329958,,,,,,,,,,d4d2ae4b-b8b9-4866-af49-af6562938fe0,1829,,,"[101.7, 7.4]",3920400,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Magri,189348.0,Center Forward,114,Senegal,787,"['ce369a6c-a62e-4922-9503-5f221a75ab20', '4737b706-6d24-42b7-b970-bd6da0989a85']",10,,,,,,,,,,,,,,,,,,Cameroon,2722,00:06:10.870,Pressure,
,,,,,,,,,,,True,,,,,,0.315926,,,,,,,,,,c2a0bc3e-9ffd-4535-bcb0-3e83cce891ee,1833,,,"[69.1, 8.3]",3920400,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christopher Wooh,74588.0,Left Center Back,114,Senegal,787,"['c82eaffb-f010-4071-8646-c6c35eaaff79', '60611afa-e14a-4d41-9666-d589b2a10a33']",14,,,,,,,,,,,,,,,,,,Cameroon,2722,00:06:14.125,Pressure,
,,,,,,,,,,,,,,,,,3.075097,,,,,,,,,,890d6ec8-645a-4ad3-b083-e8640ceb54da,1857,,,"[82.9, 64.9]",3920400,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frank Magri,189348.0,Center Forward,116,Cameroon,2722,"['5fc50c49-693a-479d-b92e-0277b4b16436', 'ad93eecd-126b-42fc-bf8f-39db72fc6e5e', '5e9551cd-4bb3-4e49-8fcf-bf46529283aa']",20,,,,,,,,,,,,,,,,,,Cameroon,2722,00:07:20.447,Pressure,
,,,,,,,,,,,,,,,,,0.319568,,,,,,,,,,ada9f0ec-9c90-4c10-b84d-778a51b16bc7,1871,,,"[37.3, 62.7]",3920400,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Moumi Ngamaleu,16015.0,Right Midfield,117,Senegal,787,"['35bc69c1-0608-4265-8d31-8a1bd7e5a97e', '260cb89e-e95a-4689-86b5-c51debb01ff2']",34,,,,,,,,,,,,,,,,,,Cameroon,2722,00:07:34.716,Pressure,
,,,,,,,,,,,,,,,,,1.365149,,,,,,,,,,ecadedde-2b1b-4921-aebf-9a226acb3240,1888,,,"[77.8, 54.8]",3920400,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Habibou Mouhamadou Diallo,18516.0,Center Forward,118,Cameroon,2722,"['29f63bf3-6273-4482-ba3f-4c8d63aa3f6b', '370d72f7-2c19-4131-a2ca-9b9015cc2e8c']",49,,,,,,,,,,,,,,,,,,Senegal,787,00:07:49.164,Pressure,
,,,,,,,,,,,,,,,,,1.00813,,,,,,,,,,2009cfe9-bc86-4d62-b6b8-122cabec0f33,1910,,,"[40.6, 18.6]",3920400,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismail Jakobs,32915.0,Left Back,118,Cameroon,2722,"['ed8213eb-8fd9-438f-8c7c-ce3c247fa3fa', '81d43839-e659-4491-a0c3-a7f26c58f79d']",18,,,,,,,,,,,,,,,,,,Senegal,787,00:08:18.814,Pressure,
,,,,,,,,,,,,,,,,,2.5731,,,,,,,,,,24b07b9d-3c60-40d0-89d5-46262102d117,1921,,,"[33.4, 49.4]",3920400,53,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pape Gueye,21026.0,Center Defensive Midfield,119,Cameroon,2722,"['e0e42205-bed1-488b-9220-cfb50954e2c7', 'f808344c-cb05-43ed-ae48-ec5229f569ac']",32,,,,,,,,,,,,,,,,,,Senegal,787,00:08:32.759,Pressure,
,,,,,,,,,,,,,,,,,2.169924,,,,,,,,,,0a379ad4-9549-4ef7-a432-590b337b9ff3,1932,,,"[45.1, 69.1]",3920400,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enzo Gianni Tchato Mbiayi,135043.0,Right Back,121,Senegal,787,['0754d851-1d9a-4e4a-bf34-f734a051d264'],44,,,,,,,,,,,,,,,,,,Cameroon,2722,00:09:44.517,Pressure,
,,,,,,,,,,,True,,,,,,0.322008,,,,,,,,,,649306f0-a9f3-4c6b-b8fb-6144605f56b1,1943,,,"[79.8, 39.2]",3920400,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lamine Camara,392153.0,Left Center Midfield,122,Cameroon,2722,"['fabb28bf-8e78-4f34-948a-a90d2b06ae07', 'b0a94813-0b6c-4841-ae78-4fc6edfa3e09']",53,,,,,,,,,,,,,,,,,,Senegal,787,00:09:53.811,Pressure,
,,,,,,,,,,,,,,,,,1.059066,,,,,,,,,,25b48390-8747-4f8f-ac62-98a9478d7f85,1947,,,"[64.4, 17.2]",3920400,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lamine Camara,392153.0,Left Center Midfield,122,Cameroon,2722,"['37ea1a02-280c-4786-9fd0-a3eb9d510768', 'fd188865-92d0-4175-b1f4-be19141ec713']",57,,,,,,,,,,,,,,,,,,Senegal,787,00:09:57.251,Pressure,
,,,,,,,,,,,,,,,,,1.110891,,,,,,,,,,ca63f458-bf32-408f-859b-2a26cce5cf8d,1951,,,"[46.8, 6.4]",3920400,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismail Jakobs,32915.0,Left Back,122,Cameroon,2722,"['2260d703-6081-4bb0-9ec4-da49ff288c2b', '6a70f89a-59cd-4ee2-a85b-1753d9afe085']",59,,,,,,,,,,,,,,,,,,Senegal,787,00:09:59.162,Pressure,
,,,,,,,,,,,True,,,,,,0.311816,,,,,,,,,,452d93b8-b511-469b-b539-3e3db831b676,1957,,,"[77.9, 57.9]",3920400,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Magri,189348.0,Center Forward,123,Senegal,787,,2,,,,,,,,,,,,,,,,,,Cameroon,2722,00:10:02.046,Pressure,
,,,,,,,,,,,True,,,,,,0.334021,,,,,,,,,,c196656f-d620-4e6e-b293-dbe24adc7001,1958,,,"[75.1, 60.1]",3920400,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Moumi Ngamaleu,16015.0,Right Midfield,123,Senegal,787,,2,,,,,,,,,,,,,,,,,,Cameroon,2722,00:10:02.093,Pressure,
,,,,,,,,,,,,,,,,,0.333559,,,,,,,,,,c3b186d9-14db-4e0b-991a-5e7592217d1b,1979,,,"[86.3, 65.1]",3920400,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivier Michel Kemen,7355.0,Left Center Midfield,123,Senegal,787,['81faa937-4c02-448a-b7a4-650db65420d3'],14,,,,,,,,,,,,,,,,,,Cameroon,2722,00:10:14.505,Pressure,
,,,,,,,,,,,,,,,,,0.477301,,,,,,,,,,aa525234-e28e-4b7c-902d-bddfb65d189c,1983,,,"[57.5, 63.5]",3920400,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christopher Wooh,74588.0,Left Center Back,123,Senegal,787,['59a044e2-c202-42bf-be77-fa9e8cb43951'],16,,,,,,,,,,,,,,,,,,Cameroon,2722,00:10:16.114,Pressure,
,,,,,,,,,,,,,,,,,0.333247,,,,,,,,,,33dab502-177f-4373-b9d7-f979fd3ceb66,1990,,,"[7.9, 55.5]",3920400,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nouhou Tolo,13454.0,Left Back,123,Senegal,787,"['9eb63582-a0fd-4dc9-81e9-763323e5445f', '212d9798-66a9-425b-a078-40efaaac4739']",23,,,,,,,,,,,,,,,,,,Cameroon,2722,00:10:23.259,Pressure,
,,,,,,,,,,,,,,,,,0.449695,,,,,,,,,,78f728a8-9ab5-4acc-a917-2764064caf45,1997,,,"[83.8, 40.2]",3920400,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lamine Camara,392153.0,Left Center Midfield,125,Cameroon,2722,['c24dbc2d-07ae-4c32-bc06-52db39ad0d7f'],16,,,,,,,,,,,,,,,,,,Senegal,787,00:11:16.996,Pressure,
,,,,,,,,,,,,,,,,,0.560532,,,,,,,,,,880a72df-e6f0-4e5b-867e-7ae814c56cc9,2001,,,"[75.4, 50.2]",3920400,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pape Matar Sarr,50498.0,Right Center Midfield,125,Cameroon,2722,['b5b66afb-d75a-414d-b998-0a63f25e0c62'],18,,,,,,,,,,,,,,,,,,Senegal,787,00:11:18.578,Pressure,
,,,,,,,,,,,,,,,,,0.367626,,,,,,,,,,337f0658-9767-49e7-8eb2-71c1e8028b1a,2008,,,"[84.8, 44.2]",3920400,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sadio Mané,3629.0,Left Midfield,125,Cameroon,2722,['f2efa3da-00dd-42bb-a43c-a58e69515c0e'],25,,,,,,,,,,,,,,,,,,Senegal,787,00:11:25.747,Pressure,
,,,,,,,,,,,,,,,,,0.327904,,,,,,,,,,d2a099a2-dd17-45d8-9941-4e354cc2a4cf,2011,,,"[97.2, 42.6]",3920400,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sadio Mané,3629.0,Left Midfield,125,Cameroon,2722,['5c655bfa-610f-4998-95af-c48accd137c8'],28,,,,,,,,,,,,,,,,,,Senegal,787,00:11:28.940,Pressure,
,,,,,,,,,,,,,,,,,0.47086,,,,,,,,,,761872f2-9eef-48d9-abb0-15077393a3a1,2019,,,"[25.1, 2.5]",3920400,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivier Michel Kemen,7355.0,Left Center Midfield,126,Senegal,787,"['24c9a240-f951-4769-94d3-aec0ad57bdd7', 'dc9009f2-fe91-4ac5-977e-35dab9b442aa']",59,,,,,,,,,,,,,,,,,,Cameroon,2722,00:11:59.250,Pressure,
,,,,,,,,,,,,,,,,,0.239998,,,,,,,,,,819d7aea-ca35-4f71-bfb2-b2f5f27a85ad,2021,,,"[47.9, 15.9]",3920400,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frank Magri,189348.0,Center Forward,126,Senegal,787,"['a0f281a6-6878-4613-bba9-1e3c6642e44a', '452815d7-ce43-458b-818f-5cd8c202a651']",1,,,,,,,,,,,,,,,,,,Cameroon,2722,00:12:01.311,Pressure,
,,,,,,,,,,,,,,,,,0.397087,,,,,,,,,,0d11f785-c722-4bd6-ba99-4756625c62b4,2034,,,"[38.7, 20.9]",3920400,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,127,Senegal,787,"['a47ed6ba-b151-4130-9049-4f4af357b1e4', 'a3a93afe-0606-4f66-8d98-4002fe65b576']",21,,,,,,,,,,,,,,,,,,Cameroon,2722,00:12:21.192,Pressure,
,,,,,,,,,,,,,,,,,0.441642,,,,,,,,,,1e5a4dc3-1bb9-44c4-b297-c23171c78ab2,2039,,,"[44.9, 22.7]",3920400,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yvan Neyou Noupa,43073.0,Center Defensive Midfield,127,Senegal,787,['1d5a1ac4-d728-42dd-9f05-48d9ebb6befd'],23,,,,,,,,,,,,,,,,,,Cameroon,2722,00:12:23.668,Pressure,
,,,,,,,,,,,,,,,,,0.436523,,,,,,,,,,14803b4c-186e-4bee-b830-31bdffd74df2,2043,,,"[41.1, 70.7]",3920400,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Moumi Ngamaleu,16015.0,Right Midfield,127,Senegal,787,['9fba70cf-33e9-43dd-8603-d0713ee0cd84'],26,,,,,,,,,,,,,,,,,,Cameroon,2722,00:12:26.513,Pressure,
,,,,,,,,,,,,,,,,,0.582168,,,,,,,,,,e4addf70-459e-4375-85f0-e09b3199170b,2049,,,"[21.1, 4.0]",3920400,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ismail Jakobs,32915.0,Left Back,128,Cameroon,2722,['8d7d031e-0318-473d-a513-7135941ec8f8'],20,,,,,,,,,,,,,,,,,,Senegal,787,00:13:20.831,Pressure,
,,,,,,,,,,,,,,,,,1.001188,,,,,,,,,,6ac46435-427c-4dde-9f68-1eb496884dc3,2053,,,"[116.0, 73.5]",3920400,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Moumi Ngamaleu,16015.0,Right Midfield,128,Cameroon,2722,,24,,,,,,,,,,,,,,,,,,Cameroon,2722,00:13:24.575,Pressure,
,,,,,,,,,,,,,,,,,3.54754,,,,,,,,,,b8fe34d4-ac63-4a8e-9847-e511126d4aeb,2065,,,"[111.4, 14.2]",3920400,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Left Midfield,130,Senegal,787,"['8fcadb04-6ded-4ff3-9906-592b68d3e0a6', '0ddbbc15-a561-4451-9c3a-b0b0b945cae5']",22,,,,,,,,,,,,,,,,,,Senegal,787,00:15:22.598,Pressure,
,,,,,,,,,,,,,,,,,0.333458,,,,,,,,,,7b021feb-86ef-4d5a-b0bd-a9ad02468fc8,2077,,,"[61.4, 23.2]",3920400,60,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lamine Camara,392153.0,Left Center Midfield,132,Cameroon,2722,"['65f62dd5-cad2-4dad-b054-57e4d0d8e3c9', '0b094908-4fe4-4fe5-a05b-0d043c2bbd51', 'a02f7619-9ba6-4bf8-a6e1-63636ad0530d']",50,,,,,,,,,,,,,,,,,,Senegal,787,00:15:50.566,Pressure,
,,,,,,,,,,,,,,,,,0.711776,,,,,,,,,,4dcff2ec-6f12-42ff-b7c6-49ce01a21ade,2083,,,"[75.4, 20.8]",3920400,60,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Habibou Mouhamadou Diallo,18516.0,Center Forward,132,Cameroon,2722,"['66cdeca4-cc47-4051-8a62-7b2333e18570', '928bbcdd-37b5-45d1-98ad-a4b7b8717d86']",54,,,,,,,,,,,,,,,,,,Senegal,787,00:15:54.440,Pressure,
,,,,,,,,,,,True,,,,,,1.331585,,,,,,,,,,6a9bca65-84dd-4b68-893c-d370195e4e75,2088,,,"[110.8, 45.9]",3920400,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Magri,189348.0,Center Forward,133,Senegal,787,['b4ced882-34ad-482f-90c5-bcb753d3dac1'],1,,,,,,,,,,,,,,,,,,Cameroon,2722,00:16:01.478,Pressure,
,,,,,,,,,,,,,,,,,1.301282,,,,,,,,,,1ed5347c-7d5f-4403-8bdc-c83bab88218d,2090,,,"[47.9, 35.9]",3920400,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Charles Castelletto,7426.0,Right Center Back,133,Senegal,787,"['d91bc910-8c02-422f-9250-4f6d2e65db56', '474b93d0-b5b1-488f-a530-e5640b5e2fae']",14,,,,,,,,,,,,,,,,,,Cameroon,2722,00:16:14.578,Pressure,
,,,,,,,,,,,,,,,,,0.698006,,,,,,,,,,971d0c7c-2cb3-4d71-b7a9-a6e883c0a741,2093,,,"[52.1, 37.3]",3920400,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yvan Neyou Noupa,43073.0,Center Defensive Midfield,133,Senegal,787,"['474b93d0-b5b1-488f-a530-e5640b5e2fae', '76140fc0-1d9c-4f5b-a5a6-55e5f6ca3465']",16,,,,,,,,,,,,,,,,,,Cameroon,2722,00:16:16.221,Pressure,
,,,,,,,,,,,True,,,,,,4.196924,,,,,,,,,,eb16c048-0ea1-4496-bc29-39826cf06092,2100,,,"[53.6, 33.0]",3920400,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lamine Camara,392153.0,Left Center Midfield,134,Cameroon,2722,"['2150f439-e706-4366-bd3a-2e5384d8c645', '0175b598-52dc-4e3d-8c5f-6bc71e57a880']",19,,,,,,,,,,,,,,,,,,Senegal,787,00:16:19.373,Pressure,
,,,,,,,,,,,,,,,,,0.332283,,,,,,,,,,b41f7599-321f-44fa-a48c-b82e29c6da94,2111,,,"[56.0, 66.6]",3920400,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pape Matar Sarr,50498.0,Right Center Midfield,134,Cameroon,2722,"['ab1b4b49-2d9e-4084-a5c9-67dde49f6701', '8fb8cc30-6429-4321-a4ed-167d470d7f2f', '8a92229b-de26-48f3-81d0-75aa4177d535']",31,,,,,,,,,,,,,,,,,,Senegal,787,00:16:31.163,Pressure,
,,,,,,,,,,,,,,,,,1.048335,,,,,,,,,,94d45b62-f698-4753-96f6-ff6c0dcb04b0,2117,,,"[74.4, 57.8]",3920400,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Habibou Mouhamadou Diallo,18516.0,Center Forward,134,Cameroon,2722,['dc871061-d9b7-4bad-87e8-23a20bab0c82'],33,,,,,,,,,,,,,,,,,,Senegal,787,00:16:33.340,Pressure,
,,,,,,,,,,,True,,,,,,0.463577,,,,,,,,,,11510ffc-0c19-4849-855c-fff2844bbdd3,2128,,,"[73.9, 13.5]",3920400,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivier Michel Kemen,7355.0,Left Center Midfield,135,Senegal,787,"['3309e0ce-3d78-4204-a2ca-8befca85cc13', '2e122f6e-72fa-4f03-8326-e9c2eed7afeb']",39,,,,,,,,,,,,,,,,,,Cameroon,2722,00:16:39.792,Pressure,
,,,,,,,,,,,True,,,,,,0.597001,,,,,,,,,,cb616873-e2f8-4dd8-81d7-0be1c6b7aab0,2132,,,"[68.7, 21.7]",3920400,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivier Michel Kemen,7355.0,Left Center Midfield,135,Senegal,787,['4ec23d6a-dc4b-470a-95a2-c3a655ffad2b'],40,,,,,,,,,,,,,,,,,,Cameroon,2722,00:16:40.808,Pressure,
,,,,,,,,,,,,,,,,,0.32246,,,,,,,,,,46cd31cb-f269-4c13-834a-18ce14be39e4,2146,,,"[40.8, 14.8]",3920400,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ismail Jakobs,32915.0,Left Back,136,Cameroon,2722,['76010aed-bf91-42d7-b98a-fffc2ab82295'],26,,,,,,,,,,,,,,,,,,Senegal,787,00:17:26.413,Pressure,
,,,,,,,,,,,,,,,,,0.411557,,,,,,,,,,c1316f9d-0556-410c-b3fb-aaf7e21c0fac,2156,,,"[8.5, 10.4]",3920400,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pape Gueye,21026.0,Center Defensive Midfield,136,Cameroon,2722,['cb8b5b5c-5751-4e16-a0b5-11d140581c30'],33,,,,,,,,,,,,,,,,,,Senegal,787,00:17:33.669,Pressure,
,,,,,,,,,,,,,,,,,1.138738,,,,,,,,,,d7f4914a-1ada-43d8-961c-ee2946f041b3,2166,,,"[12.9, 58.4]",3920400,63,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pape Gueye,21026.0,Center Defensive Midfield,138,Cameroon,2722,"['4a58dea2-e0f7-4c1b-8cad-8a1376c825d8', '420f2d3b-51c9-4106-9644-7aabdfffdaa4']",18,,,,,,,,,,,,,,,,,,Senegal,787,00:18:18.882,Pressure,
,,,,,,,,,,,,,,,,,3.599346,,,,,,,,,,18fbd1ef-37b7-44b9-ba07-3e0adada536c,2171,,,"[33.8, 30.8]",3920400,63,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sadio Mané,3629.0,Left Midfield,139,Cameroon,2722,"['08bb4e98-afe1-4d12-9c01-0d231b9fe870', '1cfd88d1-75b6-44ee-83e2-986942f6c6f6', '5ad64797-626b-4d9f-8e68-0fd0942d0c54']",40,,,,,,,,,,,,,,,,,,Senegal,787,00:18:40.149,Pressure,
,,,,,,,,,,,,,,,,,0.8856,,,,,,,,,,86dab1cc-38f0-406a-8edc-bd7f589c087f,2174,,,"[32.2, 35.6]",3920400,63,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pape Matar Sarr,50498.0,Right Center Midfield,139,Cameroon,2722,"['08bb4e98-afe1-4d12-9c01-0d231b9fe870', '1cfd88d1-75b6-44ee-83e2-986942f6c6f6']",43,,,,,,,,,,,,,,,,,,Senegal,787,00:18:43.173,Pressure,
,,,,,,,,,,,,,,,,,0.522915,,,,,,,,,,6e6e34c5-5b17-4295-b2a2-bc15fca37fd0,2191,,,"[51.6, 6.8]",3920400,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Habibou Mouhamadou Diallo,18516.0,Center Forward,142,Cameroon,2722,"['d55317b8-46ae-4697-8574-1ac1c3136f3d', 'd4b1abdc-2ba3-4cc3-a284-e65894c91cc3', '14df0692-0d4b-4879-91aa-bb9f9eec5dea']",32,,,,,,,,,,,,,,,,,,Senegal,787,00:20:32.849,Pressure,
