50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.698318,,,,,,,,,,,,,,0300bd51-03eb-4d7a-979c-93d50fd67a77,1574,,,"[86.3, 59.8]",3920386,49,,,,,-1.752761,,Right Foot,,,,"[84.0, 47.3]",,Ground Pass,12.709839,,,,,Alex Iwobi,3647.0,,,,,,2,From Goal Kick,Alhassan Yusuf,27434.0,Right Center Midfield,99,Nigeria,775,['3abf1d91-0b09-472d-8cce-de1397323af7'],42,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:04:42.189,Pass,
,,,,,,,,,,,,,,,,,,0.690425,,,,,,,,,,,,,,4ea3ef5f-e813-49e1-ba26-762556c3b409,1578,,,"[85.7, 46.3]",3920386,49,,,,,-1.1269201,,Right Foot,,,,"[92.5, 32.0]",,Ground Pass,15.834456,,,,,Moses Daddy-Ajala Simon,18163.0,,,,,,2,From Goal Kick,Alex Iwobi,3647.0,Left Center Midfield,99,Nigeria,775,['1956cf49-6818-4b32-b998-165c9ca2c13c'],43,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:04:43.819,Pass,
,,,,,,,,,,,,,,,,,,1.483129,,,,,,,,,,,,,,52adbdda-f128-4ed6-805e-5f9bc4a4905a,1581,,,"[92.2, 30.2]",3920386,49,,,,,-0.8874051,,Right Foot,,,,"[103.6, 16.2]",,Ground Pass,18.054363,,,,,Zaidu Sanusi,31949.0,,,,,,2,From Goal Kick,Moses Daddy-Ajala Simon,18163.0,Left Midfield,99,Nigeria,775,['36eb9cd1-77ae-4098-8323-e290ba8cab99'],46,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:04:46.292,Pass,
,,,,,,,,,,,,,,,,,,0.136413,,,,,,,,,,,,,,8ba6e1e6-fb72-4453-b302-feb462470124,1584,,,"[103.8, 16.2]",3920386,49,,,,,1.0943289,,Left Foot,,,,"[107.0, 22.4]",,High Pass,6.9771056,,,Incomplete,,,,,,,,,2,From Goal Kick,Zaidu Sanusi,31949.0,Left Back,99,Nigeria,775,['fe0f7a3e-c7e8-4749-b801-3fb41a472e5a'],48,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:04:48.799,Pass,
,,,,,,,,,,,,,,,,,,3.366004,,,,,,,,,,,,,,90895782-0f9a-4777-bdf5-b051f107a14b,1586,,,"[101.9, 38.4]",3920386,49,,,,,-0.6821085,,Right Foot,,,,"[120.0, 23.7]",,High Pass,23.317375,,,Out,,Moses Daddy-Ajala Simon,18163.0,,,Through Ball,True,Recovery,2,From Goal Kick,Alhassan Yusuf,27434.0,Right Center Midfield,99,Nigeria,775,['82bab36f-db91-4893-9ed0-36b4e0d03e45'],51,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:04:51.041,Pass,
,,,,,,,,,,,,,,,,,,1.53053,,,,,,,,,,,,,,73fdc016-8c56-430f-b42a-1e8dba3f84f6,1590,,,"[7.0, 47.1]",3920386,50,,True,,,0.0,,Right Foot,,,,"[11.8, 47.1]",,Ground Pass,4.8,,,,,Jesús Lázaro Owono Ngua Akeng,105765.0,,,,,Goal Kick,2,From Goal Kick,Esteban Orozco Fernández,482851.0,Right Center Back,100,Equatorial Guinea,4992,['8cedde5c-768e-43f0-84cf-903a3b5703c2'],21,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:21.618,Pass,
,,,,,,,,,,,,,,,,,,5.279701,,,,,,,,,,,,,,3d44b2bf-92e5-4604-b74d-2b06c6b52fb7,1592,,,"[15.1, 46.8]",3920386,50,,,,,-0.24522299,,Right Foot,,,,"[111.4, 22.7]",,High Pass,99.26984,,,,,Emilio Nsue López,13581.0,,,,,,2,From Goal Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,100,Equatorial Guinea,4992,['0117e579-71e2-4185-8671-7ece3a485291'],24,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:24.547,Pass,
,,,,,,,,,,,,,,,,,,0.481833,,,,,,,,,,,,,,6e9201ad-43a3-4284-aee0-7a4ad596b65a,1596,,,"[113.4, 7.4]",3920386,50,,,,,-2.8399737,,Right Foot,,,,"[108.9, 6.0]",,Ground Pass,4.7127485,,,,,Jannick Buyla Sam,40128.0,,,,,,2,From Goal Kick,Emilio Nsue López,13581.0,Center Forward,100,Equatorial Guinea,4992,['306de354-c065-4875-9b67-c1cc3a45d9e6'],34,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:34.867,Pass,
,,,,,,,,,,,,,,,,,,1.219494,,,,,,,,,,,,,,d0febc87-698f-4dd6-a246-cb37c49cc66a,1600,,,"[108.9, 6.0]",3920386,50,,,,,2.3628168,,Right Foot,,,,"[101.3, 13.5]",,Ground Pass,10.6775465,,,Incomplete,,José Ndong Machín Dicombo,23559.0,,,,,,2,From Goal Kick,Jannick Buyla Sam,40128.0,Left Wing,100,Equatorial Guinea,4992,"['c8fadf5c-4c26-4375-9205-a6e259cc976d', '20418de4-8fb7-449f-b520-762a7d68a20c', '3f365ac6-7b6f-4af2-a70e-230770be1ecc']",35,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:35.934,Pass,True
,,,,,,,,,,,,,,,,,,1.369975,,,,,,,,,,,,,,704431ea-a1e6-436c-8e9f-d430e4cee374,1605,,,"[22.3, 68.4]",3920386,50,,,,,-0.64987046,,Right Foot,,,,"[37.3, 57.0]",,Ground Pass,18.840382,,,,,Ademola Lookman,3447.0,,,,,,2,Regular Play,Alhassan Yusuf,27434.0,Right Center Midfield,101,Nigeria,775,['3de220c7-3e4e-4454-9d8d-d50af575ec4c'],37,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:37.987,Pass,
,,,,,,,,,,,,,,,,,,2.194109,,,,,,,,,,,,,,3db0ae8f-77cf-4424-bcc6-4ada21600a56,1609,,,"[33.6, 56.9]",3920386,50,,,,,-1.3318256,,Left Foot,,,,"[42.2, 21.6]",,Ground Pass,36.332493,,,,,Moses Daddy-Ajala Simon,18163.0,,,,,,2,Regular Play,Ademola Lookman,3447.0,Right Midfield,101,Nigeria,775,"['cd4ea5d8-d95a-4712-84bf-33ba6b0a31f3', '39ff45b7-9bd2-406e-8345-c3e2cb0cb8d3']",40,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:40.526,Pass,True
,,,,,,,,,,,,,,,,,,1.375553,,,,,,,,,,,,,,827012cf-2f8b-484e-ad26-5d7fd8ceab49,1613,,,"[43.4, 21.3]",3920386,50,,,,,-0.8176451,,Right Foot,,,,"[52.4, 11.7]",,Ground Pass,13.159027,,,,,Zaidu Sanusi,31949.0,,,,,,2,Regular Play,Moses Daddy-Ajala Simon,18163.0,Left Midfield,101,Nigeria,775,"['905b5294-d047-4b10-a9a1-66953037e6a2', 'bbf9a633-703c-45ad-9598-740401bb550a']",43,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:43.541,Pass,True
,,,,,,,,,,,,,,,,,,0.912271,,,,,,,,,,,,,,2c7b8ce1-096c-4385-b01c-762815381928,1616,,,"[55.8, 9.5]",3920386,50,,,,,1.6481067,,Left Foot,,,,"[54.7, 23.7]",,Ground Pass,14.242542,,,,,Alex Iwobi,3647.0,,,,,,2,Regular Play,Zaidu Sanusi,31949.0,Left Back,101,Nigeria,775,['4277eb45-d854-4a53-b0ab-1f9b5bdf7588'],46,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:46.429,Pass,
,,,,,,,,,,,,,,,,,,0.692613,,,,,,,,,,,,,,1b866322-d3dc-4946-ac21-e7fdfd6e34c0,1620,,,"[53.4, 23.3]",3920386,50,,,,,2.0661075,,Right Foot,,,,"[48.7, 32.0]",,Ground Pass,9.888377,,,,,Frank Onyeka,24467.0,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Center Midfield,101,Nigeria,775,['8fcb1b0e-f927-4fdd-9049-1a7451b582d3'],48,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:48.774,Pass,
,,,,,,,,,,,,,,,,,,0.833588,,,,,,,,,,,,,,1744b5d9-729b-466e-be50-873265993806,1623,,,"[52.1, 34.4]",3920386,50,,,,,-1.1388841,,Right Foot,,,,"[58.0, 21.6]",,Ground Pass,14.094325,,,,,Alex Iwobi,3647.0,,,,,,2,Regular Play,Frank Onyeka,24467.0,Center Defensive Midfield,101,Nigeria,775,['38c6b836-0034-449a-9653-383066117176'],52,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:52.539,Pass,
,,,,,,,,,,,,,,,,,,0.976403,,,,,,,,,,,,,,fb31eda4-4128-4025-898c-01e8d33d84a1,1626,,,"[61.6, 20.0]",3920386,50,,,,,-0.28422552,,Right Foot,,,,"[70.5, 17.4]",,Ground Pass,9.272001,,,,,Moses Daddy-Ajala Simon,18163.0,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Center Midfield,101,Nigeria,775,['3bbe7e96-3ed7-4ccc-bb3d-789425fccd31'],54,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:54.244,Pass,
,,,,,,,,,,,,,,,,,,1.116235,,,,,,,,,,,,,,2b98508d-8843-45f3-afe6-5483bbbe8ddf,1630,,,"[70.0, 16.2]",3920386,50,,,,,-0.67956793,,Left Foot,,,,"[85.1, 4.0]",,Ground Pass,19.412624,,,,,Zaidu Sanusi,31949.0,,,,,,2,Regular Play,Moses Daddy-Ajala Simon,18163.0,Left Midfield,101,Nigeria,775,['c5008250-8580-426a-9acb-0ea6f7d26f96'],57,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:57.131,Pass,
,,,,,,,,,,,,,,,,,,1.3682,,,,,,,,,,,,,,ff036b01-75d0-48d8-bc8b-4d70fafa8a48,1633,,,"[86.7, 4.0]",3920386,51,,,,,2.872809,,Left Foot,,,,"[70.0, 8.6]",,Ground Pass,17.32195,,,,,Alex Iwobi,3647.0,,,,,,2,Regular Play,Zaidu Sanusi,31949.0,Left Back,101,Nigeria,775,['1175dd8e-73d6-43c9-a831-5f5cf2148dbc'],0,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:00.465,Pass,
,,,,,,,,,,,,,,,,,,0.850221,,,,,,,,,,,,,,4b16124b-c447-46db-821f-ace4f702f9ab,1636,,,"[77.8, 16.5]",3920386,51,,,,,1.483639,,Right Foot,,,,"[79.6, 37.1]",,Ground Pass,20.678492,,,,,Ademola Lookman,3447.0,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Center Midfield,101,Nigeria,775,['bef68b8c-b163-4c09-8ef4-ae9bce8dc6b4'],5,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:05.270,Pass,
,,,,,,,,,,,,,,,,,,1.10156,,,,,,,,,,,,,,6da24a6b-a4fb-4fa3-9e5d-ddead3ae9e33,1639,,,"[85.1, 49.5]",3920386,51,,,,,0.93132746,,Right Foot,,,,"[99.9, 69.4]",,Ground Pass,24.800201,,,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,2,Regular Play,Ademola Lookman,3447.0,Right Midfield,101,Nigeria,775,['7bcce877-fba0-4081-a285-88c883f4b8fb'],12,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:12.530,Pass,
,,,,,,,,,,,,,,,,,,0.842919,,,,,,,,,,,,,,32b0603b-9188-4a9c-90e5-fb8f526b94d4,1643,,,"[101.1, 60.7]",3920386,51,,,,,-1.9587764,,Left Foot,,,,"[96.4, 49.2]",,Ground Pass,12.423365,,,,,Ademola Lookman,3447.0,,,,,,2,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Back,101,Nigeria,775,"['6da952c9-4fdf-4e38-b952-2e91648e9a39', 'd91f5990-fad0-4224-a3f7-4460f31b7edc']",18,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:18.606,Pass,True
,,,,,,,,,,,,,,,,,,1.084215,,,,,,,,,,,,,,cab664a2-a6cb-4bc3-b2c8-b18669a1ad70,1646,,,"[96.4, 49.2]",3920386,51,,,,,0.7853982,,Right Foot,,,,"[105.6, 58.4]",,Ground Pass,13.010765,,,,,Alhassan Yusuf,27434.0,,,,,,2,Regular Play,Ademola Lookman,3447.0,Right Midfield,101,Nigeria,775,['e31a4ec5-ed9f-4398-b45b-61bf286c39df'],20,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:20.422,Pass,
,,,,,,,,,,,,,,,,,,0.416331,,,,,,,,,,,,,,fabfb464-46c4-4591-ae57-c60439197ca3,1650,,,"[107.4, 56.6]",3920386,51,,,,,-1.0427219,,Right Foot,,,,"[108.8, 54.2]",,Low Pass,2.7784889,,,Incomplete,,Victor James Osimhen,11277.0,,,,,,2,Regular Play,Alhassan Yusuf,27434.0,Right Center Midfield,101,Nigeria,775,"['d4cf1a7b-3b7b-45ec-a97e-06dceee79abc', 'b5a50333-28e3-4367-bb24-a20bc0750a1f']",22,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:22.536,Pass,
,,,,,,,,,,,,,,,,,,3.883674,,,,,,,,,,,,,,7692e407-15d0-4696-ace9-7a12721904f3,1655,,,"[19.2, 39.9]",3920386,51,,,,,-0.52728707,,Drop Kick,,,,"[74.5, 7.7]",,High Pass,63.99164,,,Incomplete,,Emilio Nsue López,13581.0,,,,,,2,Regular Play,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,102,Equatorial Guinea,4992,"['6de9ce60-8304-4be3-b59a-bd258dd13ef3', 'e3f20fc0-48a0-4675-a69f-d82a1b270639']",46,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:46.056,Pass,
,,,,,,,,,,,,,,,,,,1.711792,,,,,,,,,,,,,,bf7abd80-8e99-4131-9331-4a810c0fc3e8,1659,,,"[54.9, 0.1]",3920386,51,,True,,,2.3435369,,,,,,"[43.2, 12.1]",,Low Pass,16.759773,,,,,Saúl Basilio Coco-Bassey Oubiña,52324.0,,,,,Throw-in,2,From Throw In,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,103,Equatorial Guinea,4992,['b585addb-8dde-46b0-b99b-3a59657e8564'],56,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:56.477,Pass,
,,,,,,,,,,,,,,,,,,1.110406,,,,,,,,,,,,,,5b898439-f50f-4884-905a-aa1eaca28fa7,1661,,,"[43.2, 12.4]",3920386,51,,,,,1.0803353,,Right Foot,,,,"[48.7, 22.7]",,Ground Pass,11.676472,,,,,Federico Bikoro Akieme Nchama,34845.0,,,,,,2,From Throw In,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,103,Equatorial Guinea,4992,['77f43541-9637-4a00-a58b-5dba0a80da44'],59,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:59.711,Pass,
,,,,,,,,,,,,,,,,,,1.031641,,,,,,,,,,,,,,aedebb17-dba0-4419-a4e4-aaf3557655cf,1665,,,"[49.1, 20.4]",3920386,52,,,,,-0.047175273,,Left Foot,,,,"[72.4, 19.3]",,Ground Pass,23.32595,,,,,Jannick Buyla Sam,40128.0,,,,,,2,From Throw In,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,103,Equatorial Guinea,4992,"['7964c2ed-f1bd-4da4-b723-62d7777a29e5', '0a2ea603-3476-4f84-a15b-ba372ff875fe']",2,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:02.589,Pass,True
,,,,,,,,,,,,,,,,,,0.938604,,,,,,,,,,,,,,ad09abbd-f08a-4153-bd38-0dd254082a70,1668,,,"[70.5, 20.7]",3920386,52,,,,,-1.329556,,Right Foot,,,,"[73.6, 8.1]",,Ground Pass,12.975746,,,Incomplete,,Basilio Ndong Owono Nchamaaa,105764.0,,,,,,2,From Throw In,Jannick Buyla Sam,40128.0,Left Wing,103,Equatorial Guinea,4992,"['ed8adc39-e286-4098-bdf0-67eaa56b6d41', '3a14c35d-f5e2-4c22-baf5-2689fe1103d6']",3,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:03.741,Pass,
,,,,,,,,,,,,,,,,,,2.964295,,,,,,,,,,,,,,ddaa89c8-78cd-425b-a546-c639f3c436b8,1673,,,"[51.1, 6.0]",3920386,52,,,,,0.45035306,,Left Foot,,,,"[93.5, 26.5]",,High Pass,47.095753,,,Incomplete,,Ibán Salvador Edu,30423.0,,,,,,2,From Throw In,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,103,Equatorial Guinea,4992,"['da484e79-571f-48a4-96a6-d9af920f3d7a', '00e58a25-96e7-4654-8e4a-033a4ae4733e']",9,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:09.630,Pass,
,,,,,,,,,,,,,,,,,,3.336159,,,,,,,,,,,,,,05195655-bfd1-415d-9111-cbbad9a4bd1c,1679,,,"[90.7, 6.9]",3920386,52,,,,,0.09420849,,Left Foot,,,,"[116.1, 9.3]",,Ground Pass,25.513134,,,,,Basilio Ndong Owono Nchamaaa,105764.0,,,,,,2,From Throw In,Ibán Salvador Edu,30423.0,Right Wing,103,Equatorial Guinea,4992,"['651f929e-b813-4d5b-8e64-dd134cf0dd63', 'c18598f2-1849-4f6a-9c72-9c7d2160a88e']",15,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:15.505,Pass,True
,,,,,,,,,,,,,,,,,,0.302305,,,,,,,,,,,,,,4b230555-3a58-43ff-b827-c516513e9798,1683,,,"[118.1, 8.3]",3920386,52,,,,,1.8925469,,Left Foot,,,,"[116.7, 12.5]",,Ground Pass,4.427189,,,Incomplete,,,,,,,,,2,From Throw In,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,103,Equatorial Guinea,4992,"['6b8cb98a-0213-47bf-aa58-5db8290f5821', 'b98a6fdb-daed-479d-a6f5-201d21a7d92b']",19,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:19.718,Pass,True
,,,,,,,,,,,,,,,,,,1.722557,,,,,,,,,,,,,,ff1e2418-a1ff-43fe-9bde-4d8d03544287,1685,,,"[120.0, 0.1]",3920386,52,,,,,1.7615519,,Left Foot,,,,"[111.6, 43.6]",,High Pass,44.30361,,,Incomplete,True,,,,True,Outswinging,,Corner,2,From Corner,Ibán Salvador Edu,30423.0,Right Wing,104,Equatorial Guinea,4992,['7c0da9b4-1fac-42c4-9d3d-c54080f13027'],58,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:58.325,Pass,
,,,,,,,,,,,,,,,,,,2.380289,,,,,,,,,,,,,,7c0da9b4-1fac-42c4-9d3d-c54080f13027,1686,,,"[8.5, 36.5]",3920386,53,,,,,0.6310794,,Head,,,,"[34.5, 55.5]",,High Pass,32.202484,,,,,Ademola Lookman,3447.0,,,,,Recovery,2,From Counter,Frank Onyeka,24467.0,Center Defensive Midfield,105,Nigeria,775,"['7bfc71b3-ffe9-4dc9-af1a-6488b8282214', 'ff1e2418-a1ff-43fe-9bde-4d8d03544287']",0,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:00.047,Pass,
,,,,,,,,,,,,,,,,,,1.489346,,,,,,,,,,,,,,7781d9ee-2b13-4e57-bb81-2f9e053c123b,1689,,,"[50.1, 57.6]",3920386,53,,,,,-0.77654886,,Right Foot,,,,"[67.2, 40.8]",,Ground Pass,23.971859,,,,,Alex Iwobi,3647.0,,,,,,2,From Counter,Ademola Lookman,3447.0,Right Midfield,105,Nigeria,775,['29339c67-df9c-4579-a8e9-8419d913a0de'],5,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:05.966,Pass,
,,,,,,,,,,,,,,,,,,2.609076,,,,,,,,,,,,,,5a9e7b96-2c66-4fed-b26f-c8dd646942ce,1691,,,"[66.8, 40.2]",3920386,53,,,,,-0.5888632,1afe5c38-fbbc-4fa3-9b09-1fbc95bc70a3,Right Foot,,,True,"[93.6, 22.3]",,Ground Pass,32.228092,,,,,Zaidu Sanusi,31949.0,True,,,,,2,From Counter,Alex Iwobi,3647.0,Left Center Midfield,105,Nigeria,775,['39037898-acd8-4584-8078-097109e0fffa'],7,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:07.455,Pass,
,,,,,,,,,,,,,,,,,,3.282579,,,,,,,,,,,,,,553fbbea-7b5c-44dc-8c0a-faed0ce82fc4,1703,,,"[7.0, 34.1]",3920386,54,,,,,-0.090799026,,Right Foot,,,,"[71.8, 28.2]",,High Pass,65.06804,,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,106,Equatorial Guinea,4992,['80cba65d-eb95-48f4-bb9c-8621def7dd58'],8,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:09:08.522,Pass,
,,,,,,,,,,,,,,,,,,2.277507,,,,,,,,,,,,,,80cba65d-eb95-48f4-bb9c-8621def7dd58,1704,,,"[48.3, 51.9]",3920386,54,,,,,-0.18566738,,Head,,,,"[86.1, 44.8]",,High Pass,38.461018,,,Incomplete,,Victor James Osimhen,11277.0,,,Through Ball,True,Recovery,2,From Goal Kick,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Left Center Back,106,Equatorial Guinea,4992,"['d601c970-dbe4-4c66-abad-a1395488b6dc', '553fbbea-7b5c-44dc-8c0a-faed0ce82fc4', 'bafe0b47-086b-4693-9bc0-e8000ba1cc71']",11,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:11.805,Pass,
,,,,,,,,,,,,,,,,,,1.092989,,,,,,,,,,,,,,de9d6c29-a40d-4c95-9617-8ceb5dad4436,1712,,,"[99.1, 0.1]",3920386,54,,True,,,2.4867606,,,,,,"[93.5, 4.4]",,Low Pass,7.0604534,,,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,Throw-in,2,From Throw In,Zaidu Sanusi,31949.0,Left Back,108,Nigeria,775,['58a588ac-55a4-4c56-b060-276e9ee05cb2'],35,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:35.608,Pass,
,,,,,,,,,,,,,,,,,,1.915057,,,,,,,,,,,,,,2d279687-9507-417f-aca4-1893544ee492,1714,,,"[48.3, 19.5]",3920386,54,,True,,,1.5235343,,Right Foot,,,,"[49.7, 49.1]",,Ground Pass,29.63309,,,,,William Troost-Ekong,5455.0,,,,,,2,From Throw In,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Left Center Back,108,Nigeria,775,['ba5584d1-8a1f-435c-869b-0ab16f51a90b'],36,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:36.701,Pass,
,,,,,,,,,,,,,,,,,,1.890626,,,,,,,,,,,,,,5bbb3e87-04b0-42d3-93d2-cc7acbb831b7,1716,,,"[56.2, 55.6]",3920386,54,,,,,0.8713924,,Right Foot,,,,"[72.1, 74.5]",,Ground Pass,24.698584,,,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,2,From Throw In,William Troost-Ekong,5455.0,Right Center Back,108,Nigeria,775,['42c852b4-6140-4b3b-840d-d989f9cf3637'],40,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:40.559,Pass,
,,,,,,,,,,,,,,,,,,1.644523,,,,,,,,,,,,,,9a4279cb-9045-4338-9f02-c3412bcd88f1,1722,,,"[94.2, 67.3]",3920386,55,,,,,-1.01682,,Right Foot,True,,,"[113.5, 36.1]",,High Pass,36.68692,,,Incomplete,,William Troost-Ekong,5455.0,,,,,Free Kick,2,From Free Kick,Ademola Lookman,3447.0,Right Midfield,109,Nigeria,775,"['57062d1b-9519-4df6-901b-fafbbe8eb9f8', 'd4285d1c-06eb-4da4-98e2-538035be9c24']",57,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:10:57.547,Pass,
,,,,,,,,,,,,,,,,,,1.492519,,,,,,,,,,,,,,db9e10b1-d32c-4bd8-9633-770eb6b4b879,1731,,,"[96.4, 27.4]",3920386,56,,,,,-1.0128732,,Right Foot,,,,"[104.7, 14.1]",,Ground Pass,15.677372,,,,,Zaidu Sanusi,31949.0,,,,,Recovery,2,From Free Kick,Alhassan Yusuf,27434.0,Right Center Midfield,109,Nigeria,775,['e4a1357a-5834-4c71-bccd-371b061c7acf'],3,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:11:03.004,Pass,
,,,,,,,,,,,,,,,,,,1.740233,,,,,,,,,,,,,,46d7d403-8b8d-463e-8a4d-c18b5c374813,1734,,,"[105.4, 14.0]",3920386,56,,,,,1.4976785,,Left Foot,True,,,"[107.7, 45.4]",,High Pass,31.484123,,,,,Victor James Osimhen,11277.0,,,,,,2,From Free Kick,Zaidu Sanusi,31949.0,Left Back,109,Nigeria,775,['0df7078c-e2b2-4431-b227-c4eb58d82f59'],5,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:11:05.039,Pass,
,,,,,,,,,,,,,,,,,,1.887108,,,,,,,,,,,,,,46c67b7b-2af4-4d65-96c9-86a29a1c0e65,1741,,,"[113.9, 62.9]",3920386,56,,,,,-1.7159816,,Left Foot,True,,,"[108.3, 24.6]",,High Pass,38.707233,,,,,Zaidu Sanusi,31949.0,,,,,,2,From Free Kick,Ademola Lookman,3447.0,Right Midfield,109,Nigeria,775,['0376f1ef-e19f-4674-9c1e-239343fd9ef7'],13,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:11:13.888,Pass,
,,,,,,,,,,,,,,,,,,1.541708,,,,,,,,,,,,,,79b57a27-e461-4407-8999-f25d41c96b78,1743,,,"[108.8, 27.4]",3920386,56,,,,,1.47766,,Head,,,,"[110.5, 45.6]",,High Pass,18.279222,,,Incomplete,,,,,,,,,2,From Free Kick,Zaidu Sanusi,31949.0,Left Back,109,Nigeria,775,['e9c4b0c7-1683-4044-8fe5-0322b1bd319b'],15,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:11:15.818,Pass,
