50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.061957,,,,,,,,,,d457bcc3-e9e9-4e44-9b60-2de46988c4a6,134,,"[63.4, 24.1]",3920418,2,,,,,3.1415927,,Left Foot,,,,"[62.9, 24.1]",Ground Pass,,0.5,,,Arthur Masuaku,3587.0,,,,,Recovery,1,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,9,Congo DR,4881,"['c7a930d9-21b9-4225-a89e-85ced787265d', '7298afc8-6d25-4480-b1f6-e95cd4968cb7']",28,,,,,,,,,,,,,,,,Congo DR,4881,00:02:28.782,Pass,
,,,,,,,,,,,,,,,1.32,,,,,,,,,,d8f60b8d-9271-46e4-b8ef-bfd762b47f89,138,,"[77.5, 22.8]",3920418,2,,,,,-2.6219108,,Left Foot,,,,"[57.4, 11.3]",Ground Pass,,23.157288,,,Dylan Batubinsika,24105.0,,,,,,1,Regular Play,Arthur Masuaku,3587.0,Left Back,9,Congo DR,4881,['f24118d3-c994-416e-8aad-74f94d2d08d6'],31,,,,,,,,,,,,,,,,Congo DR,4881,00:02:31.900,Pass,
,,,,,,,,,,,,,,,2.4,,,,,,,,,,1a84eb99-85ef-4903-bced-3ecd81f95f0d,141,,"[45.2, 11.5]",3920418,2,,,,,1.5638278,,Left Foot,,,,"[45.4, 40.2]",Ground Pass,,28.700697,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,9,Congo DR,4881,['ce71a92b-4873-4f79-88f1-dc4ed3e082dc'],36,,,,,,,,,,,,,,,,Congo DR,4881,00:02:36.924,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,6b868ff5-2ff7-43bf-b60f-839928746919,144,,"[45.4, 45.5]",3920418,2,,,,,1.3883003,,Right Foot,,,,"[49.7, 68.8]",Ground Pass,,23.693459,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,9,Congo DR,4881,['2b7097fc-a752-4779-a5a4-3ecc2cf285f0'],40,,,,,,,,,,,,,,,,Congo DR,4881,00:02:40.255,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,20e75e03-2c5e-4825-bc6e-556cb684ad4f,147,,"[49.7, 68.8]",3920418,2,,,,,0.38734972,,Right Foot,,,,"[69.8, 77.0]",Ground Pass,,21.708294,,,Silas Katompa Mvumpa,13329.0,,,,,,1,Regular Play,Gedeon Kalulu Kyatengwa,30193.0,Right Back,9,Congo DR,4881,['e8707bbd-4450-4929-b240-446ea06a55d7'],42,,,,,,,,,,,,,,,,Congo DR,4881,00:02:42.607,Pass,
,,,,,,,,,,,,,,,0.999999,,,,,,,,,,e2e875b0-b790-4066-a2a6-d34bc5093b7b,151,,"[76.6, 78.0]",3920418,2,,,,,-1.1232764,,Right Foot,,,,"[85.0, 60.5]",Ground Pass,,19.411594,,,Fiston Kalala Mayele,389291.0,,,,,,1,Regular Play,Silas Katompa Mvumpa,13329.0,Right Wing,9,Congo DR,4881,['ef436d3e-a117-4e68-bb93-87878a71e8d4'],45,,,,,,,,,,,,,,,,Congo DR,4881,00:02:45.151,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,6046cabe-ef87-45f4-b2b0-b8a64cda43a7,155,,"[81.8, 67.1]",3920418,2,,,,,0.79935074,,Right Foot,,,,"[92.4, 78.0]",Ground Pass,,15.204276,,,Silas Katompa Mvumpa,13329.0,,,,,,1,Regular Play,Fiston Kalala Mayele,389291.0,Left Wing,9,Congo DR,4881,"['f244422a-036b-46e6-ba71-6f28b60483d9', '4a07afc9-8f4e-4ada-8425-0f3041661baa']",47,,,,,,,,,,,,,,,,Congo DR,4881,00:02:47.448,Pass,True
,,,,,,,,,,,,,,,1.039995,,,,,,,,,,04cf0aca-ca0f-4138-9b64-6810c70ca0ed,158,,"[92.2, 77.8]",3920418,2,,,,,-1.9241666,,Left Foot,,,,"[87.7, 65.6]",Ground Pass,,13.003461,,,Fiston Kalala Mayele,389291.0,,,,,,1,Regular Play,Silas Katompa Mvumpa,13329.0,Right Wing,9,Congo DR,4881,['590fc608-a8cd-4bb7-b335-deb2feb861b6'],51,,,,,,,,,,,,,,,,Congo DR,4881,00:02:51.643,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,424b9a2e-8756-4748-ba6c-fd67393fa91e,162,,"[80.5, 64.3]",3920418,2,,,,,-2.1533878,,Right Foot,,,,"[66.4, 42.9]",Ground Pass,,25.627523,,,Samuel Moutoussamy,4412.0,,,,,,1,Regular Play,Fiston Kalala Mayele,389291.0,Left Wing,9,Congo DR,4881,"['e0db5833-bd13-4849-8458-052ebeaf2dba', 'b0fa3a37-8a10-4eeb-80a3-658783021e08']",55,,,,,,,,,,,,,,,,Congo DR,4881,00:02:55.330,Pass,True
,,,,,,,,,,,,,,,1.759999,,,,,,,,,,2d6537f4-cd33-4599-95fd-4e653c5e3d0e,166,,"[66.1, 43.2]",3920418,2,,,,,-1.8266048,,Left Foot,,,,"[61.0, 23.7]",Ground Pass,,20.155893,,,Dylan Batubinsika,24105.0,,,,,,1,Regular Play,Samuel Moutoussamy,4412.0,Left Defensive Midfield,9,Congo DR,4881,"['1413559f-31e8-451a-9adc-361904ca6ada', 'f44e8ba4-f676-4d1f-9c98-4242ea8387f5']",57,,,,,,,,,,,,,,,,Congo DR,4881,00:02:57.515,Pass,True
,,,,,,,,,,,,,,,1.2,,,,,,,,,,804a398c-7da7-4ff6-9631-ab2912015133,169,,"[59.5, 18.8]",3920418,2,,,,,-1.0268265,,Right Foot,,,,"[67.0, 6.4]",Ground Pass,,14.491722,,,Arthur Masuaku,3587.0,,,,,,1,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,9,Congo DR,4881,['47474cd6-1ff5-442d-8c9a-b4d1d17f28cc'],59,,,,,,,,,,,,,,,,Congo DR,4881,00:02:59.672,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,dada154c-3002-4fa2-9a77-e3dba44e2011,173,,"[66.4, 7.4]",3920418,3,,,,,2.0108726,,Left Foot,,,,"[56.7, 28.0]",Ground Pass,,22.769497,,,Samuel Moutoussamy,4412.0,,,,,,1,Regular Play,Arthur Masuaku,3587.0,Left Back,9,Congo DR,4881,"['f165357e-225e-4e66-ae2b-f28a32cfa495', 'b93a841e-6d64-4636-becb-8b49eb860da2']",1,,,,,,,,,,,,,,,,Congo DR,4881,00:03:01.682,Pass,True
,,,,,,,,,,,,,,,1.2314,,,,,,,,,,c7ed265b-b7a6-49c2-8ab0-c50bcec7983f,177,,"[63.6, 32.9]",3920418,3,,,,,-2.3985934,,Left Foot,,,,"[55.0, 25.0]",Ground Pass,,11.677756,,,Dylan Batubinsika,24105.0,,,,,,1,Regular Play,Samuel Moutoussamy,4412.0,Left Defensive Midfield,9,Congo DR,4881,"['77b29bd0-1458-4eb9-bd8c-27ed9997de7e', '838bd848-cbd8-44ed-894b-cde94efeb4cd']",8,,,,,,,,,,,,,,,,Congo DR,4881,00:03:08.359,Pass,True
,,,,,,,,,,,,,,,1.2,,,,,,,,,,d4c4769d-6680-45d5-8c25-11c837edd35e,180,,"[55.0, 25.0]",3920418,3,,,,,-1.1071488,,Right Foot,,,,"[62.5, 10.0]",Ground Pass,,16.77051,,,Arthur Masuaku,3587.0,,,,,,1,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,9,Congo DR,4881,['75dbf09b-5ec6-4f7a-9d3a-f1ffb7a53601'],9,,,,,,,,,,,,,,,,Congo DR,4881,00:03:09.903,Pass,
,,,,,,,,,,,,,,,4.559977,,,,,,,,,,b73733ef-a225-4c62-913f-fe339791165b,184,,"[61.6, 10.9]",3920418,3,,,,,0.052076425,,Left Foot,,,,"[113.4, 13.6]",Ground Pass,,51.87032,,,Yoane Wissa,7294.0,,,,,,1,Regular Play,Arthur Masuaku,3587.0,Left Back,9,Congo DR,4881,"['20daf3ab-d102-4edd-bfda-b706fd60bf0b', 'e5fcbd7d-304a-441a-97ce-6a0929cbaa74']",11,,,,,,,,,,,,,,,,Congo DR,4881,00:03:11.853,Pass,True
,,,,,,,,,,,,,,,0.999994,,,,,,,,,,54ea2cfa-5e52-482a-8b0e-6695a65d4567,187,,"[113.4, 4.2]",3920418,3,,,,,2.9660006,,Right Foot,,,,"[101.0, 6.4]",Ground Pass,,12.593649,,,Arthur Masuaku,3587.0,,,,,,1,Regular Play,Yoane Wissa,7294.0,Center Forward,9,Congo DR,4881,['0ca06b5b-37f2-4a92-acf7-0332c150e4e4'],18,,,,,,,,,,,,,,,,Congo DR,4881,00:03:18.323,Pass,
,,,,,,,,,,,,,,,3.427069,,,,,,,,,,cd067a89-cb15-43a9-a817-1f10ced0cff1,190,,"[102.1, 6.2]",3920418,3,,,,,1.3300388,,Left Foot,True,,,"[115.8, 62.0]",High Pass,,57.457203,Incomplete,,Silas Katompa Mvumpa,13329.0,,True,,,,1,Regular Play,Arthur Masuaku,3587.0,Left Back,9,Congo DR,4881,"['bdb37f3a-9eb6-4146-9502-52d223e42cc0', 'e229e2ad-f9c8-4dbd-a982-5e3f2aba0d35', 'a5c14639-6177-490b-9e3e-466c1c422dcb']",19,,,,,,,,,,,,,,,,Congo DR,4881,00:03:19.323,Pass,True
,,,,,,,,,,,,,,,1.199935,,,,,,,,,,ed95843b-da84-479c-b1c0-eb58eaaafe05,195,,"[53.5, 47.0]",3920418,3,,,,True,-0.5309218,,,,,,"[64.4, 40.6]",High Pass,,12.640016,,,Samuel Moutoussamy,4412.0,,,,,Recovery,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,9,Congo DR,4881,"['61e45593-70ec-4ac6-8d38-ff0858ba7876', 'cd635f24-809e-4984-ae4f-28bc3f2ea2b1']",28,,,,,,,,,,,,,,,,Congo DR,4881,00:03:28.562,Pass,True
,,,,,,,,,,,,,,,2.692326,,,,,,,,,,37849b08-cf54-450b-9ffb-843032a2a12f,204,,"[63.6, 66.5]",3920418,3,,,,,-1.2975067,,Right Foot,,,,"[74.7, 26.9]",High Pass,,41.12627,,,Simon Happygod Msuva,103270.0,,,,,Recovery,1,Regular Play,Haji Mnoga,51494.0,Right Wing,10,Tanzania,4953,['e0807ca3-b21a-49c4-84aa-f44dc9a589ca'],33,,,,,,,,,,,,,,,,Tanzania,4953,00:03:33.873,Pass,
,,,,,,,,,,,,,,,1.748559,,,,,,,,,,b43273eb-8015-4c6a-a9c7-40b5041c68fd,208,,"[74.3, 27.1]",3920418,3,,,,,2.6642473,,Right Foot,,,,"[62.7, 33.1]",Low Pass,,13.059862,,,Novatus Dismas Miroshi,136055.0,,,,,,1,Regular Play,Simon Happygod Msuva,103270.0,Left Wing,10,Tanzania,4953,"['6ce18d7b-b7bf-4ed5-84f1-e353ede47a6a', '4fac4c7f-4fdf-473f-a174-634b2572fa5c']",36,,,,,,,,,,,,,,,,Tanzania,4953,00:03:36.605,Pass,True
,,,,,,,,,,,,,,,0.701117,,,,,,,,,,870e7f96-da19-47e8-8f88-966154856750,212,,"[60.8, 34.2]",3920418,3,,,,,1.7028898,,Left Foot,,,,"[58.9, 48.5]",Ground Pass,,14.425672,,,Himid Mao Mkami,86067.0,,,,,,1,Regular Play,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,10,Tanzania,4953,"['732c1c1d-0384-43b6-933a-92f47685befe', '29a584a3-81cd-45a3-98e6-78cf69853420']",39,,,,,,,,,,,,,,,,Tanzania,4953,00:03:39.596,Pass,True
,,,,,,,,,,,,,,,1.136019,,,,,,,,,,095c20eb-2ae1-44f0-85b4-6690747a16a4,215,,"[57.8, 51.9]",3920418,3,,,,,0.7201315,,Right Foot,,,,"[74.1, 66.2]",Ground Pass,,21.683634,,,Haji Mnoga,51494.0,,,,,,1,Regular Play,Himid Mao Mkami,86067.0,Right Defensive Midfield,10,Tanzania,4953,['dd659f1f-fe8b-4dd7-9f89-e7c5986f494d'],41,,,,,,,,,,,,,,,,Tanzania,4953,00:03:41.207,Pass,
,,,,,,,,,,,,,,,0.947125,,,,,,,,,,cfd6bbaa-592d-486a-b32b-072d268a40ec,219,,"[83.9, 65.6]",3920418,3,,,,,2.1502032,,Right Foot,,,,"[78.6, 73.7]",Ground Pass,,9.679876,,,Lusajo Mwaikenda,136596.0,,,,,,1,Regular Play,Haji Mnoga,51494.0,Right Wing,10,Tanzania,4953,"['b57376c8-3c67-4856-9b1f-5a62ab953bb0', '9a0908ba-350b-4056-8058-c1984753715e']",46,,,,,,,,,,,,,,,,Tanzania,4953,00:03:46.286,Pass,True
,,,,,,,,,,,,,,,1.636371,,,,,,,,,,a999581a-63ca-4ca2-a9b5-7a1f18fe440c,221,,"[78.6, 73.7]",3920418,3,,,,,-2.4422758,,Right Foot,,,,"[67.9, 64.7]",Ground Pass,,13.981773,,,Himid Mao Mkami,86067.0,,,,,,1,Regular Play,Lusajo Mwaikenda,136596.0,Right Back,10,Tanzania,4953,['e9876696-89c1-46a5-a010-c37797756636'],47,,,,,,,,,,,,,,,,Tanzania,4953,00:03:47.233,Pass,
,,,,,,,,,,,,,,,0.987927,,,,,,,,,,da942332-21f6-49d1-81bd-388a3a8c6a5d,224,,"[67.9, 64.7]",3920418,3,,,,,-1.7731179,,Right Foot,,,,"[65.5, 53.0]",Ground Pass,,11.943618,,,Faisal Salum Abdalla,103268.0,,,,,,1,Regular Play,Himid Mao Mkami,86067.0,Right Defensive Midfield,10,Tanzania,4953,['331f0f08-f3e7-44a4-a910-353305d22def'],50,,,,,,,,,,,,,,,,Tanzania,4953,00:03:50.729,Pass,
,,,,,,,,,,,,,,,1.394088,,,,,,,,,,bba71868-e8ee-4c76-a00d-95e2629b596a,228,,"[65.1, 52.6]",3920418,3,,,,,1.8278044,,Right Foot,,,,"[61.0, 68.2]",Ground Pass,,16.129786,,,Himid Mao Mkami,86067.0,,,,,,1,Regular Play,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,10,Tanzania,4953,"['45c4b5fd-a963-4dd7-b09a-1421d41a5e1d', 'a11042b1-dfe9-4260-acc4-63ada736ea71']",52,,,,,,,,,,,,,,,,Tanzania,4953,00:03:52.166,Pass,True
,,,,,,,,,,,,,,,1.664108,,,,,,,,,,ebc8814c-ff63-4fb8-a270-6f64eba0fc84,230,,"[61.0, 68.2]",3920418,3,,,,,-2.549406,,Right Foot,,,,"[39.0, 53.4]",Ground Pass,,26.514902,,,Bakari Nondo Mwamnyeto,103269.0,,,,,,1,Regular Play,Himid Mao Mkami,86067.0,Right Defensive Midfield,10,Tanzania,4953,['a97dea78-ff37-41a4-8e7e-3d63fff4e28c'],53,,,,,,,,,,,,,,,,Tanzania,4953,00:03:53.560,Pass,
,,,,,,,,,,,,,,,1.375063,,,,,,,,,,5f3587db-d356-414c-bf5e-0c97d4c30c21,233,,"[39.0, 53.4]",3920418,3,,,,,-1.4509256,,Right Foot,,,,"[43.3, 17.7]",Ground Pass,,35.95803,,,Ibrahim Abdallah Hamad,389092.0,,,,,,1,Regular Play,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,10,Tanzania,4953,['631bcee5-f1a0-4d94-ac20-032c4d41000e'],56,,,,,,,,,,,,,,,,Tanzania,4953,00:03:56.403,Pass,
,,,,,,,,,,,,,,,2.140086,,,,,,,,,,86514ef0-3ab7-47a9-9a01-f8a81f5f6b0c,236,,"[45.2, 20.5]",3920418,3,,,,,1.9344649,,Left Foot,,,,"[40.1, 33.9]",Ground Pass,,14.337712,,,Bakari Nondo Mwamnyeto,103269.0,,,,,,1,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,10,Tanzania,4953,['1e758b91-f013-4716-9b8d-07e677d10082'],59,,,,,,,,,,,,,,,,Tanzania,4953,00:03:59.345,Pass,
,,,,,,,,,,,,,,,1.371989,,,,,,,,,,bd89291f-9400-4bb9-92c0-a7154a9a877e,239,,"[36.9, 38.6]",3920418,4,,,,,1.1392232,,Right Foot,,,,"[43.9, 53.8]",Ground Pass,,16.734396,,,Himid Mao Mkami,86067.0,,,,,,1,Regular Play,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,10,Tanzania,4953,['ea74d4e1-1ccc-4942-9669-92f319fe6f3f'],2,,,,,,,,,,,,,,,,Tanzania,4953,00:04:02.562,Pass,
,,,,,,,,,,,,,,,0.991841,,,,,,,,,,499472b8-3ae7-42ed-b27b-5512de13bdee,242,,"[43.9, 53.8]",3920418,4,,,,,0.47626522,,Right Foot,,,,"[56.5, 60.3]",Ground Pass,,14.177799,,,Faisal Salum Abdalla,103268.0,,,,,,1,Regular Play,Himid Mao Mkami,86067.0,Right Defensive Midfield,10,Tanzania,4953,['b6eabf95-5a92-41e3-bb3b-3a1306456c56'],5,,,,,,,,,,,,,,,,Tanzania,4953,00:04:05.209,Pass,
,,,,,,,,,,,,,,,0.850428,,,,,,,,,,de61fc76-3b65-4b0a-9190-532c39aefed6,246,,"[59.5, 60.7]",3920418,4,,,,,-2.711128,,Right Foot,,,,"[49.7, 56.2]",Ground Pass,,10.783784,,,Himid Mao Mkami,86067.0,,,,,,1,Regular Play,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,10,Tanzania,4953,"['ad8e2b73-1bda-432b-9c97-7b49988098e5', '64bc26cf-3fbe-40d8-8284-7a130751b4b8']",8,,,,,,,,,,,,,,,,Tanzania,4953,00:04:08.861,Pass,True
,,,,,,,,,,,,,,,2.102286,,,,,,,,,,9a553878-3205-40bd-86f9-627c261ce0bd,249,,"[48.8, 56.6]",3920418,4,,,,,-1.7329952,,Right Foot,,,,"[41.6, 12.6]",Ground Pass,,44.585197,,,Ibrahim Abdallah Hamad,389092.0,,True,,,,1,Regular Play,Himid Mao Mkami,86067.0,Right Defensive Midfield,10,Tanzania,4953,['bf282e11-2a77-41eb-ba63-aee5ed7603cd'],11,,,,,,,,,,,,,,,,Tanzania,4953,00:04:11.118,Pass,
,,,,,,,,,,,,,,,1.399528,,,,,,,,,,a325338e-d92d-4372-a266-ee087aa8728c,252,,"[41.6, 12.6]",3920418,4,,,,,1.2381107,,Right Foot,,,,"[50.1, 37.2]",Ground Pass,,26.027102,,,Himid Mao Mkami,86067.0,,,,,,1,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,10,Tanzania,4953,['93b701d1-20be-441d-b0e7-e781bfad766c'],16,,,,,,,,,,,,,,,,Tanzania,4953,00:04:16.884,Pass,
,,,,,,,,,,,,,,,3.187743,,,,,,,,,,715b28ee-371b-49bb-a90a-8d6a9c923b88,255,,"[52.0, 42.7]",3920418,4,,,,,-0.15668818,,Right Foot,,,,"[111.5, 33.3]",High Pass,,60.237946,Incomplete,,Simon Happygod Msuva,103270.0,,,,,,1,Regular Play,Himid Mao Mkami,86067.0,Right Defensive Midfield,10,Tanzania,4953,"['86f6519d-a869-4272-abb8-b03a1ef42a97', '20014fb3-d4d4-4474-8f12-d91d094dc1e6']",20,,,,,,,,,,,,,,,,Tanzania,4953,00:04:20.215,Pass,
,,,,,,,,,,,,,,,2.16,,,,,,,,,,23b2d2a7-f9e9-4802-9f44-e754e052d1f8,259,,"[13.3, 50.2]",3920418,4,,,,,-1.165316,,Keeper Arm,,,,"[22.1, 29.7]",Ground Pass,,22.308968,,,Dylan Batubinsika,24105.0,,,,,,1,Regular Play,Lionel Mpasi-Nzau,35413.0,Goalkeeper,11,Congo DR,4881,['a3953bb8-97ef-47e2-b877-93f4407cd173'],26,,,,,,,,,,,,,,,,Congo DR,4881,00:04:26.087,Pass,
,,,,,,,,,,,,,,,1.199999,,,,,,,,,,613c3dae-7583-4257-8396-a6e2a860e1be,262,,"[22.1, 29.7]",3920418,4,,,,,-1.5506985,,Right Foot,,,,"[22.5, 9.8]",Ground Pass,,19.90402,,,Arthur Masuaku,3587.0,,,,,,1,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,11,Congo DR,4881,['ef7cdcaf-0fca-4ed4-a6a8-5637e855d0ac'],29,,,,,,,,,,,,,,,,Congo DR,4881,00:04:29.105,Pass,
,,,,,,,,,,,,,,,2.399998,,,,,,,,,,b07dacd5-56ad-49b5-aaf1-b8b63d26c1c5,266,,"[30.6, 20.9]",3920418,4,,,,,2.518768,,Left Foot,,,,"[8.6, 36.7]",Ground Pass,,27.085789,,,Lionel Mpasi-Nzau,35413.0,,,,,,1,Regular Play,Arthur Masuaku,3587.0,Left Back,11,Congo DR,4881,"['1b775efb-2656-4001-8a0b-fb496ee97fbe', 'e1f85af3-bab7-4e00-a699-9faa03c63d40']",33,,,,,,,,,,,,,,,,Congo DR,4881,00:04:33.927,Pass,True
,,,,,,,,,,,,,,,1.199999,,,,,,,,,,69d851c5-de8a-45a9-bfd0-c19288c9354b,269,,"[8.6, 36.7]",3920418,4,,,,,1.2475237,,Right Foot,,,,"[15.2, 56.4]",Ground Pass,,20.776188,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,Regular Play,Lionel Mpasi-Nzau,35413.0,Goalkeeper,11,Congo DR,4881,['b0258ac0-4411-42cb-9125-e071b252acee'],37,,,,,,,,,,,,,,,,Congo DR,4881,00:04:37.577,Pass,
,,,,,,,,,,,,,,,2.399998,,,,,,,,,,30bae001-9d7d-451c-8a4f-107b9197c101,272,,"[26.6, 65.2]",3920418,4,,,,,-1.6201748,,Right Foot,,,,"[24.9, 30.8]",Ground Pass,,34.44198,,,Dylan Batubinsika,24105.0,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,11,Congo DR,4881,['17931548-6706-4fef-9960-470df1461d0b'],43,,,,,,,,,,,,,,,,Congo DR,4881,00:04:43.307,Pass,
,,,,,,,,,,,,,,,1.199999,,,,,,,,,,08c9258f-f1ab-4d3e-a150-bca8735e4801,275,,"[30.8, 30.1]",3920418,4,,,,,-1.7192292,,Right Foot,,,,"[27.6, 8.7]",Ground Pass,,21.63793,,,Arthur Masuaku,3587.0,,,,,,1,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,11,Congo DR,4881,['70484ae4-e642-465d-81df-9b88befed7a6'],49,,,,,,,,,,,,,,,,Congo DR,4881,00:04:49.181,Pass,
,,,,,,,,,,,,,,,2.079994,,,,,,,,,,6cbaf6f9-ab43-4694-a227-1189ab65b6fd,278,,"[27.6, 8.7]",3920418,4,,,,,0.17628153,,Left Foot,,,,"[84.3, 18.8]",High Pass,,57.592533,,,Yoane Wissa,7294.0,,,,,,1,Regular Play,Arthur Masuaku,3587.0,Left Back,11,Congo DR,4881,['e863e2c8-c149-470c-a1f1-b7498c1a1ee4'],51,,,,,,,,,,,,,,,,Congo DR,4881,00:04:51.406,Pass,
,,,,,,,,,,,,,,,1.429884,,,,,,,,,,26e7a089-eb0d-4ec8-b153-ef486a72d858,282,,"[17.2, 40.4]",3920418,4,,,,,-2.6078844,,Left Foot,,,,"[15.0, 39.1]",Ground Pass,,2.5553865,,,Ibrahim Abdallah Hamad,389092.0,,,,,Recovery,1,Regular Play,Aishi Manula,103262.0,Goalkeeper,12,Tanzania,4953,['747e2505-5d40-4216-b2ea-5f7b33ff1600'],57,,,,,,,,,,,,,,,,Tanzania,4953,00:04:57.497,Pass,
,,,,,,,,,,,,,,,2.050387,,,,,,,,,,2806286f-efb1-4d21-9ad1-37730a58d15f,285,,"[20.2, 28.4]",3920418,5,,,,,-1.0516502,,Right Foot,,,,"[33.4, 5.3]",Ground Pass,,26.60545,,,Mohamed Hussein Mohamed,105766.0,,,,,,1,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,12,Tanzania,4953,['48ae8389-54e7-46d1-bee7-4ee00db96796'],0,,,,,,,,,,,,,,,,Tanzania,4953,00:05:00.519,Pass,
,,,,,,,,,,,,,,,1.263587,,,,,,,,,,ad016221-9f38-4895-8e72-390664640e4b,288,,"[35.8, 3.1]",3920418,5,,,,,2.331638,,Left Foot,,,,"[21.9, 17.7]",Ground Pass,,20.15862,,,Ibrahim Abdallah Hamad,389092.0,,,,,,1,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,12,Tanzania,4953,['29260c0b-1448-4132-a7ce-ac6d1f56fbc7'],6,,,,,,,,,,,,,,,,Tanzania,4953,00:05:06.433,Pass,
,,,,,,,,,,,,,,,1.883414,,,,,,,,,,01fd52fa-1834-4ca9-b3ab-272b438a7481,291,,"[21.9, 17.7]",3920418,5,,,,,1.6233793,,Left Foot,,,,"[20.2, 50.0]",Ground Pass,,32.344707,,,Bakari Nondo Mwamnyeto,103269.0,,,,,,1,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,12,Tanzania,4953,['c62bfd4b-ba73-4da0-9406-f26128012121'],8,,,,,,,,,,,,,,,,Tanzania,4953,00:05:08.863,Pass,
,,,,,,,,,,,,,,,2.530034,,,,,,,,,,2b40ff24-2da3-40c9-b13d-03cf1fbf7c0f,294,,"[20.2, 50.0]",3920418,5,,,,,-1.5998204,,Right Foot,,,,"[19.3, 19.0]",Ground Pass,,31.013062,,,Ibrahim Abdallah Hamad,389092.0,,,,,,1,Regular Play,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,12,Tanzania,4953,['fbdd9392-6da1-4449-bc55-c8c48fd2f200'],12,,,,,,,,,,,,,,,,Tanzania,4953,00:05:12.008,Pass,
,,,,,,,,,,,,,,,1.37615,,,,,,,,,,8138477b-1efb-4e0d-8318-aa7b0dfa7a59,297,,"[19.3, 19.0]",3920418,5,,,,,-0.734936,,Right Foot,,,,"[34.9, 4.9]",Ground Pass,,21.027838,,,Novatus Dismas Miroshi,136055.0,,,,,,1,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,12,Tanzania,4953,['9bb5915a-89ba-4a90-a22c-312e28aac603'],15,,,,,,,,,,,,,,,,Tanzania,4953,00:05:15.215,Pass,
,,,,,,,,,,,,,,,1.128213,,,,,,,,,,1c06bdd8-a5a8-438e-9e96-311c186d3394,300,,"[34.9, 4.9]",3920418,5,,,,,2.3713448,,Left Foot,,,,"[21.5, 17.9]",Ground Pass,,18.669762,,,Ibrahim Abdallah Hamad,389092.0,,,,,,1,Regular Play,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,12,Tanzania,4953,['1c4eafeb-5802-4799-a7b4-4d9ee546cd61'],17,,,,,,,,,,,,,,,,Tanzania,4953,00:05:17.202,Pass,
