50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.296676,,,,,,,,,,,6322213e-baca-440e-8e28-a5825cd79333,1709,,"[27.4, 4.2]",3920404,50,,,,,-0.14452517,,Right Foot,,,,"[48.7, 1.1]",,Ground Pass,,21.524405,,,Ali Abdi,30681.0,,,,,,2,Other,Montassar Omar Talbi,32450.0,Left Center Back,77,Tunisia,777,"['d01229eb-7d05-4e60-b3b3-e83f182b3af1', '6064e46a-27ec-4363-9932-b25706e2ebb5']",44,,,,,,,,,,,,,,,,Tunisia,777,00:05:44.542,Pass,True
,,,,,,,,,,,,,,,0.722849,,,,,,,,,,,7a992506-1b98-42ab-a215-a212b425bce3,1712,,"[48.7, 1.3]",3920404,50,,,,,0.7538297,,Left Foot,,,,"[53.6, 5.9]",,Ground Pass,,6.720863,,,Mohamed Elias Achouri,132461.0,,,,,,2,Other,Ali Abdi,30681.0,Left Back,77,Tunisia,777,['6760c533-8c4f-4773-8ee8-2d193906a26b'],46,,,,,,,,,,,,,,,,Tunisia,777,00:05:46.733,Pass,
,,,,,,,,,,,,,,,0.717928,,,,,,,,,,,cf1ac559-f969-4d75-8aa7-8a1da19debfa,1719,,"[81.1, 75.9]",3920404,50,,,,,-1.7454685,219790fe-5e04-4736-8ff4-7a0c164d0e7a,Left Foot,,,,"[80.2, 70.8]",,Ground Pass,,5.178803,,,Kamory Doumbia,162132.0,True,,,,Recovery,2,From Counter,Lassine Sinayoko,105182.0,Right Center Forward,78,Mali,4930,"['aded5c9f-6e97-4d7d-aa37-71f33d6e01a4', '99238b02-4153-475f-978d-9b5c31fe7ff0']",50,,,,,,,,,,,,,,,,Mali,4930,00:05:50.113,Pass,True
,,,,,,,,,,,,,,,0.446948,,,,,,,,,,,963d95fd-0d2a-46a3-9b21-fa8a91b8ebf8,1726,,"[4.1, 30.0]",3920404,51,,True,,,-0.3708913,,Right Foot,,,,"[14.9, 25.8]",,Ground Pass,,11.587925,,,Montassar Omar Talbi,32450.0,,,,,Goal Kick,2,From Goal Kick,Bechir Ben Said,136296.0,Goalkeeper,79,Tunisia,777,['7acdde94-8b8a-4f04-8e14-0e2abfa7078d'],21,,,,,,,,,,,,,,,,Tunisia,777,00:06:21.241,Pass,
,,,,,,,,,,,,,,,1.739152,,,,,,,,,,,179433c3-a675-4f1f-b2af-e57821d137ef,1728,,"[14.1, 25.8]",3920404,51,,True,,,2.0823524,,Right Foot,,,,"[10.9, 31.5]",,Ground Pass,,6.536819,,,Bechir Ben Said,136296.0,,,,,,2,From Goal Kick,Montassar Omar Talbi,32450.0,Left Center Back,79,Tunisia,777,['fe45102e-fe32-45ac-bbff-f50ea2eed042'],22,,,,,,,,,,,,,,,,Tunisia,777,00:06:22.343,Pass,
,,,,,,,,,,,,,,,3.185427,,,,,,,,,,,ca26ff4b-b6aa-470d-a64e-7d89c063770a,1730,,"[10.9, 31.5]",3920404,51,,,,,-0.48218945,,Right Foot,,,,"[68.6, 1.3]",,High Pass,,65.125496,Incomplete,,Mohamed Elias Achouri,132461.0,,,,,,2,From Goal Kick,Bechir Ben Said,136296.0,Goalkeeper,79,Tunisia,777,"['f57ec40d-368f-408d-9a8f-5818341a485f', 'da2d6f0e-c116-4281-8f62-1da2ed010935']",24,,,,,,,,,,,,,,,,Tunisia,777,00:06:24.395,Pass,
,,,,,,,,,,,,,,,1.3,,,,,,,,,,,da2d6f0e-c116-4281-8f62-1da2ed010935,1733,,"[51.5, 79.0]",3920404,51,,,,True,-1.2065183,,,,,,"[56.8, 65.1]",,Low Pass,,14.876156,,,Diadie Samassekou,8759.0,,,,,Recovery,2,Regular Play,Lassana Coulibaly,3433.0,Right Center Midfield,80,Mali,4930,"['bb50b8da-c3f5-49ff-a2f1-4a9555f1209c', 'ca26ff4b-b6aa-470d-a64e-7d89c063770a', '2738d729-26f5-4952-b85b-095717e2d792']",27,,,,,,,,,,,,,,,,Mali,4930,00:06:27.580,Pass,True
,,,,,,,,,,,,,,,2.030034,,,,,,,,,,,4ce4f8ad-c002-42ff-8183-97b29cc36118,1737,,"[57.0, 73.3]",3920404,51,,,,,0.23317981,,Right Foot,,,,"[73.0, 77.1]",,Low Pass,,16.44506,Incomplete,,Lassine Sinayoko,105182.0,,,,,,2,Regular Play,Diadie Samassekou,8759.0,Center Defensive Midfield,80,Mali,4930,"['62b7d99c-b0a6-4495-b96e-d1a8ac3b1ce7', '0dcc921c-e2c5-4016-8866-199b6c26b680']",30,,,,,,,,,,,,,,,,Mali,4930,00:06:30.121,Pass,
,,,,,,,,,,,,,,,1.239694,,,,,,,,,,,62b7d99c-b0a6-4495-b96e-d1a8ac3b1ce7,1739,,"[47.1, 3.0]",3920404,51,,,,,-2.7680955,,Right Foot,,,,"[39.7, 0.1]",,High Pass,,7.9479556,Out,,,,,,,,Recovery,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,80,Mali,4930,['4ce4f8ad-c002-42ff-8183-97b29cc36118'],32,,,,,,,,,,,,,,,,Tunisia,777,00:06:32.151,Pass,
,,,,,,,,,,,,,,,1.368333,,,,,,,,,,,48262f41-ab58-4d0f-b1bb-d7d20a9897b2,1741,,"[80.4, 80.0]",3920404,52,,,,,-0.28879547,,,,,,"[94.2, 75.9]",,Low Pass,,14.39618,,,Lassine Sinayoko,105182.0,,,,,Throw-in,2,From Throw In,Hamari Traoré,3248.0,Right Back,81,Mali,4930,['f4837513-f86e-401e-9e79-36b66bb05734'],23,,,,,,,,,,,,,,,,Mali,4930,00:07:23.941,Pass,
,,,,,,,,,,,,,,,1.105621,,,,,,,,,,,15fb12d8-717b-4fd3-bc32-e7812e760444,1748,,"[87.6, 76.5]",3920404,52,,,,True,2.5882983,,,,,,"[84.2, 78.6]",,Low Pass,,3.9962482,,,Hamari Traoré,3248.0,,,,,Recovery,2,From Throw In,Kamory Doumbia,162132.0,Center Attacking Midfield,81,Mali,4930,"['fe4d6132-ca58-42ac-906c-258789cdba1f', '53e7d8d9-001b-4590-bcef-995f319d297c']",28,,,,,,,,,,,,,,,,Mali,4930,00:07:28.077,Pass,True
,,,,,,,,,,,,,,,1.794204,,,,,,,,,,,fa9f49e5-25f0-4406-af19-29ff221e0d2c,1752,,"[41.1, 0.1]",3920404,52,,,,,0.111933276,,,,,,"[66.9, 3.0]",,High Pass,,25.962473,Incomplete,,Anis Ben Slimane,35592.0,,,,,Throw-in,2,From Throw In,Ali Abdi,30681.0,Left Back,82,Tunisia,777,"['dd739b93-0726-4f1b-a0b9-9275f8940242', '8bfb434a-076b-41f3-a3c2-eb61c11bcfe0']",44,,,,,,,,,,,,,,,,Tunisia,777,00:07:44.205,Pass,
,,,,,,,,,,,,,,,1.305859,,,,,,,,,,,dd739b93-0726-4f1b-a0b9-9275f8940242,1755,,"[53.2, 77.1]",3920404,52,,,,True,-1.7475052,,,,,,"[51.7, 68.7]",,Low Pass,,8.532878,,,Amadou Haïdara,8774.0,,,,,Recovery,2,Regular Play,Diadie Samassekou,8759.0,Center Defensive Midfield,83,Mali,4930,"['2429a06d-bae9-4411-99ea-b97a633c1b63', 'b3aeb1d9-c11a-4c92-b9e6-bb726bd18edc', 'fa9f49e5-25f0-4406-af19-29ff221e0d2c']",46,,,,,,,,,,,,,,,,Mali,4930,00:07:46.000,Pass,True
,,,,,,,,,,,,,,,3.026808,,,,,,,,,,,bd7be36b-d465-49c1-803f-b69c695592d4,1757,,"[51.9, 68.0]",3920404,52,,,,,-2.6263225,,Right Foot,,,,"[15.7, 47.5]",,Ground Pass,,41.601562,,,Djigui Diarra,102992.0,,,,,,2,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,83,Mali,4930,['17df3501-7c53-4bca-985c-a264c0470fcd'],47,,,,,,,,,,,,,,,,Mali,4930,00:07:47.305,Pass,
,,,,,,,,,,,,,,,1.238469,,,,,,,,,,,ed22f076-95b4-4c0b-94a8-71a2eb65a941,1760,,"[18.9, 48.8]",3920404,52,,,,,1.2012651,,Left Foot,,,,"[24.4, 63.0]",,Ground Pass,,15.227935,,,Boubakar Kouyate,23331.0,,,,,,2,Regular Play,Djigui Diarra,102992.0,Goalkeeper,83,Mali,4930,['e0410c78-4019-4a39-a24b-d5eb876162e6'],53,,,,,,,,,,,,,,,,Mali,4930,00:07:53.628,Pass,
,,,,,,,,,,,,,,,1.747873,,,,,,,,,,,0e90e314-6dfc-4281-a5d8-300ec85a95e1,1763,,"[24.4, 63.0]",3920404,52,,,,,-2.0405788,,Right Foot,,,,"[14.5, 43.5]",,Ground Pass,,21.869156,,,Djigui Diarra,102992.0,,,,,,2,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,83,Mali,4930,['4b23e02c-8285-4eac-8102-e20c089bae1f'],55,,,,,,,,,,,,,,,,Mali,4930,00:07:55.583,Pass,
,,,,,,,,,,,,,,,1.253672,,,,,,,,,,,6f3fc029-552a-453d-9756-0643490dda66,1765,,"[14.7, 43.3]",3920404,52,,,,,-1.2170162,,Right Foot,,,,"[21.2, 25.7]",,Ground Pass,,18.76193,,,Sikou Niakate,7295.0,,,,,,2,Regular Play,Djigui Diarra,102992.0,Goalkeeper,83,Mali,4930,['539be646-cb0e-4dfd-adca-6c0abf0cea09'],57,,,,,,,,,,,,,,,,Mali,4930,00:07:57.331,Pass,
,,,,,,,,,,,,,,,3.473119,,,,,,,,,,,7a9e1197-e14c-4e2f-a5ab-0dc0cde4f7e2,1768,,"[21.9, 12.9]",3920404,53,,,,,0.20614873,,Left Foot,,,,"[85.5, 26.2]",,High Pass,,64.97576,Incomplete,,Sekou Koita,23623.0,,,,,,2,Regular Play,Sikou Niakate,7295.0,Left Center Back,83,Mali,4930,"['a59a2fc4-d1cb-4e7c-9856-f75e1201072d', '3a85f2a5-dd6f-4ebf-9cb2-9847eb7af6d9']",0,,,,,,,,,,,,,,,,Mali,4930,00:08:00.574,Pass,
,,,,,,,,,,,,,,,1.055152,,,,,,,,,,,a59a2fc4-d1cb-4e7c-9856-f75e1201072d,1770,,"[34.6, 53.9]",3920404,53,,,,,0.12546363,,Right Foot,,,,"[56.8, 56.7]",,High Pass,,22.37588,Incomplete,,Hamza Rafia,50442.0,,,,,Recovery,2,Regular Play,Yassine Meriah,5651.0,Right Center Back,83,Mali,4930,"['7a9e1197-e14c-4e2f-a5ab-0dc0cde4f7e2', 'e4929749-2941-434e-8f95-4132b35b2738', '41118e4e-ac3c-4933-85e9-e8eb4764b3a8']",4,,,,,,,,,,,,,,,,Tunisia,777,00:08:04.048,Pass,
,,,,,,,,,,,,,,,0.974861,,,,,,,,,,,0f7c07d2-311e-4b0b-9609-ecaa7590df08,1775,,"[47.9, 48.9]",3920404,53,,,,,-0.5970567,,Right Foot,,,,"[70.7, 33.4]",,Ground Pass,,27.569729,,,Mohamed Elias Achouri,132461.0,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,83,Mali,4930,['037c22c9-1950-4d56-9ebf-100e69f51120'],7,,,,,,,,,,,,,,,,Tunisia,777,00:08:07.005,Pass,
,,,,,,,,,,,,,,,0.670965,,,,,,,,,,,5b725ab9-9c21-40c4-bd42-a1479df2374c,1781,,"[51.5, 49.4]",3920404,53,,,,,-1.9554011,,Left Foot,,,,"[49.8, 45.2]",,Low Pass,,4.5310044,,,Boubakar Kouyate,23331.0,,,,,Recovery,2,Regular Play,Diadie Samassekou,8759.0,Center Defensive Midfield,83,Mali,4930,['5003af84-14cd-42e8-8921-f2cffe2121a6'],9,,,,,,,,,,,,,,,,Mali,4930,00:08:09.588,Pass,
,,,,,,,,,,,,,,,0.895069,,,,,,,,,,,9f0f502c-a706-4246-9d6b-0ee21e319c1f,1785,,"[50.4, 42.9]",3920404,53,,,,,-1.6381102,,Left Foot,,,,"[49.8, 34.0]",,Ground Pass,,8.920202,,,Amadou Haïdara,8774.0,,,,,,2,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,83,Mali,4930,"['1e98277a-f9d2-4a33-ae00-bb3487f06c90', '55f74f1f-15b0-448d-930c-6146334073d7']",11,,,,,,,,,,,,,,,,Mali,4930,00:08:11.331,Pass,True
,,,,,,,,,,,,,,,0.313796,,,,,,,,,,,c03a2866-f5cb-4148-9c2e-1c1df1391507,1789,,"[57.4, 33.4]",3920404,53,,,,,0.102206714,,Left Foot,,,,"[65.2, 34.2]",,Low Pass,,7.8409185,Incomplete,,Kamory Doumbia,162132.0,,,,,,2,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,83,Mali,4930,"['bbe571b9-f349-4aeb-bebe-4ef21f6e7fa4', '58bbd631-928c-476f-b5d4-c382dbe99766']",14,,,,,,,,,,,,,,,,Mali,4930,00:08:14.108,Pass,
,,,,,,,,,,,,,,,1.888555,,,,,,,,,,,758505fc-d2ff-4b26-860a-9e720d57c721,1794,,"[71.8, 53.5]",3920404,54,,,,,-0.35980088,,Right Foot,,,,"[103.7, 41.5]",,High Pass,,34.0824,,,Yassine Meriah,5651.0,,,,,Free Kick,2,From Free Kick,Anis Ben Slimane,35592.0,Left Center Forward,84,Tunisia,777,['42881409-1032-431a-8950-254336e713c0'],23,,,,,,,,,,,,,,,,Tunisia,777,00:09:23.217,Pass,
,,,,,,,,,,,,,,,1.022719,,,,,,,,,,,685c7e2e-aa44-43ff-8f13-3df5745e6f4e,1796,,"[103.7, 41.5]",3920404,54,,,,True,-1.0957856,,,,,,"[107.3, 34.5]",,High Pass,,7.8714676,Incomplete,,Montassar Omar Talbi,32450.0,,,,,,2,From Free Kick,Yassine Meriah,5651.0,Right Center Back,84,Tunisia,777,"['469db814-af29-4b7b-b94e-56a0de1e1b06', 'a8073c7e-1680-433f-ad84-b2344981f2dd', '24f91a9d-9988-4d1c-984d-d8523ca1f9d2']",25,,,,,,,,,,,,,,,,Tunisia,777,00:09:25.185,Pass,True
,,,,,,,,,,,,,,,0.968329,,,,,,,,,,,0a59b03f-3d41-4f77-aea0-aa8201ea3dad,1802,,"[24.2, 49.8]",3920404,54,,,,,2.616797,,Other,,,,"[20.4, 52.0]",,Low Pass,,4.3908997,,,Lassana Coulibaly,3433.0,,,,,Recovery,2,From Free Kick,Kamory Doumbia,162132.0,Center Attacking Midfield,84,Tunisia,777,"['94ff3e2b-4139-4954-971a-1055f19d6f16', 'a83d3b4f-3285-480c-bfd0-234d76502d24']",29,,,,,,,,,,,,,,,,Mali,4930,00:09:29.338,Pass,True
,,,,,,,,,,,,,,,2.89894,,,,,,,,,,,56c37213-f408-491a-b92e-c2dccc35b329,1804,,"[20.4, 52.0]",3920404,54,,,,,-0.5920976,,Right Foot,,,,"[48.5, 33.1]",,High Pass,,33.86473,Incomplete,,Lassine Sinayoko,105182.0,,,,,,2,From Free Kick,Lassana Coulibaly,3433.0,Right Center Midfield,84,Tunisia,777,"['c49b3cff-ca1f-468e-8fb0-4a940fce101b', '6879f004-2305-4218-a4bc-f894d83781e2']",30,,,,,,,,,,,,,,,,Mali,4930,00:09:30.306,Pass,
,,,,,,,,,,,,,,,2.687581,,,,,,,,,,,e1727fb0-abf4-409a-8c48-c17c61dc1c30,1810,,"[69.9, 63.4]",3920404,55,,,,,-0.7566783,,Right Foot,,,,"[107.5, 27.9]",,High Pass,,51.71083,,,Ali Abdi,30681.0,,,,,Free Kick,2,From Free Kick,Anis Ben Slimane,35592.0,Left Center Forward,85,Tunisia,777,['1fbc8a9c-88af-45c0-b902-ce9ae982d995'],4,,,,,,,,,,,,,,,,Tunisia,777,00:10:04.813,Pass,
,,,,,,,,,,,,,,,2.420665,,,,,,,,,,,c69fd177-8a23-4160-a745-3414ce38baad,1813,,"[107.5, 27.9]",3920404,55,,,,True,-0.35261962,,,,,,"[120.0, 23.3]",,High Pass,,13.319534,Out,,,,,,,,,2,From Free Kick,Ali Abdi,30681.0,Left Back,85,Tunisia,777,['b2267053-e21c-4dd2-8896-6ce40f662e59'],7,,,,,,,,,,,,,,,,Tunisia,777,00:10:07.520,Pass,True
,,,,,,,,,,,,,,,1.734218,,,,,,,,,,,19267497-0c24-460a-8dfe-e972185d92ff,1814,,"[6.3, 41.6]",3920404,55,,True,,,-0.04564136,,Right Foot,,,,"[47.9, 39.7]",,Ground Pass,,41.643368,,,Falaye Sacko,12557.0,,,,,Goal Kick,2,From Goal Kick,Djigui Diarra,102992.0,Goalkeeper,86,Mali,4930,['a8aa4c0f-c12c-4074-933a-794751ebc69f'],33,,,,,,,,,,,,,,,,Mali,4930,00:10:33.427,Pass,
,,,,,,,,,,,,,,,1.702096,,,,,,,,,,,cc8c27ea-8a26-467d-9be9-512b1a2b4424,1816,,"[47.9, 39.7]",3920404,55,,True,,,2.5482426,,Right Foot,,,,"[35.0, 48.4]",,Ground Pass,,15.559563,,,Kamory Doumbia,162132.0,,,,,,2,From Goal Kick,Falaye Sacko,12557.0,Left Back,86,Mali,4930,['9a9b5d6b-0838-4169-b622-357c1aee1103'],37,,,,,,,,,,,,,,,,Mali,4930,00:10:37.461,Pass,
,,,,,,,,,,,,,,,1.273574,,,,,,,,,,,7ce26e35-d6c4-4ed1-a7b0-c2d2c392bb0d,1818,,"[46.8, 39.5]",3920404,55,,,,,2.4980915,,Right Foot,,,,"[35.6, 47.9]",,Ground Pass,,14.0,,,Boubakar Kouyate,23331.0,,,,,,2,From Goal Kick,Kamory Doumbia,162132.0,Center Attacking Midfield,86,Mali,4930,['7ee87648-bffc-4083-a6c9-da0d4a3dcb88'],40,,,,,,,,,,,,,,,,Mali,4930,00:10:40.979,Pass,
,,,,,,,,,,,,,,,1.50403,,,,,,,,,,,511a0d6d-6880-4dc5-8d2c-1503ce007747,1821,,"[35.6, 47.9]",3920404,55,,,,,1.0934509,,Right Foot,,,,"[50.6, 76.9]",,Ground Pass,,32.649654,,,Hamari Traoré,3248.0,,,,,,2,From Goal Kick,Boubakar Kouyate,23331.0,Right Center Back,86,Mali,4930,['7bf77356-bde7-4356-8624-b883e4f9aa48'],43,,,,,,,,,,,,,,,,Mali,4930,00:10:43.276,Pass,
,,,,,,,,,,,,,,,1.227964,,,,,,,,,,,23d02196-1d49-45fd-947e-6727303be1d5,1824,,"[50.6, 76.9]",3920404,55,,,,,-2.5213432,,Right Foot,,,,"[39.4, 68.9]",,Ground Pass,,13.7637205,,,Boubakar Kouyate,23331.0,,,,,,2,From Goal Kick,Hamari Traoré,3248.0,Right Back,86,Mali,4930,['549bdc2c-b2f6-43de-a834-cdd61b8f25f9'],47,,,,,,,,,,,,,,,,Mali,4930,00:10:47.385,Pass,
,,,,,,,,,,,,,,,1.743989,,,,,,,,,,,92f5fa58-c524-4b60-ae5b-d1edbf771c1c,1827,,"[39.4, 68.9]",3920404,55,,,,,-1.6127298,,Right Foot,,,,"[38.2, 40.3]",,Ground Pass,,28.625164,,,Sikou Niakate,7295.0,,,,,,2,From Goal Kick,Boubakar Kouyate,23331.0,Right Center Back,86,Mali,4930,['1688feb2-053d-44eb-b24d-dcaed1f66ba1'],49,,,,,,,,,,,,,,,,Mali,4930,00:10:49.594,Pass,
,,,,,,,,,,,,,,,1.613356,,,,,,,,,,,8c264f83-8327-49ec-a084-bc8c8c8f73c8,1829,,"[38.2, 40.3]",3920404,55,,,,,1.7743592,,Left Foot,,,,"[33.7, 62.1]",,Ground Pass,,22.259605,,,Boubakar Kouyate,23331.0,,,,,,2,From Goal Kick,Sikou Niakate,7295.0,Left Center Back,86,Mali,4930,['059b3c01-dd80-44eb-a4b4-5dd0eb659d2a'],51,,,,,,,,,,,,,,,,Mali,4930,00:10:51.338,Pass,
,,,,,,,,,,,,,,,1.141603,,,,,,,,,,,3ee171f4-adf4-4231-b6f2-6d56fc733104,1832,,"[33.7, 62.1]",3920404,55,,,,,1.0586878,,Left Foot,,,,"[43.2, 79.0]",,Ground Pass,,19.38711,,,Hamari Traoré,3248.0,,,,,,2,From Goal Kick,Boubakar Kouyate,23331.0,Right Center Back,86,Mali,4930,['dab26f05-8de9-4330-bd1d-646b9ee0ad05'],54,,,,,,,,,,,,,,,,Mali,4930,00:10:54.198,Pass,
,,,,,,,,,,,,,,,1.751968,,,,,,,,,,,890aaa02-aceb-4725-9459-1a5e6480cb1f,1835,,"[43.2, 79.0]",3920404,55,,,,,-1.003433,,Right Foot,,,,"[62.7, 48.4]",,High Pass,,36.285122,,,Kamory Doumbia,162132.0,,,,,,2,From Goal Kick,Hamari Traoré,3248.0,Right Back,86,Mali,4930,['820a4ff1-4721-49b1-9e22-b7dce6ea987a'],56,,,,,,,,,,,,,,,,Mali,4930,00:10:56.460,Pass,
,,,,,,,,,,,,,,,3.117082,,,,,,,,,,,c21802ff-2b3e-4cc0-a0f8-3b3f0c7c99b8,1838,,"[57.4, 46.9]",3920404,55,,,,,-2.567048,,Head,,,,"[40.1, 35.7]",,Low Pass,,20.608978,,,Sikou Niakate,7295.0,,,,,,2,From Goal Kick,Kamory Doumbia,162132.0,Center Attacking Midfield,86,Mali,4930,"['1c866f55-7fca-49e2-87b5-6947727c084a', 'b061f31e-a23a-472e-b51c-38196efdf965']",59,,,,,,,,,,,,,,,,Mali,4930,00:10:59.333,Pass,True
,,,,,,,,,,,,,,,1.531946,,,,,,,,,,,07b8d71d-93c0-40c3-a076-433d09284f41,1840,,"[34.6, 36.3]",3920404,56,,,,,-1.5634705,,Left Foot,,,,"[34.8, 9.0]",,Ground Pass,,27.300732,,,Falaye Sacko,12557.0,,,,,,2,From Goal Kick,Sikou Niakate,7295.0,Left Center Back,86,Mali,4930,['311c871e-838f-42af-a96a-824407111c52'],2,,,,,,,,,,,,,,,,Mali,4930,00:11:02.450,Pass,
,,,,,,,,,,,,,,,1.316931,,,,,,,,,,,63b8fa23-95de-48c5-af8f-7154d2d74f0b,1843,,"[34.8, 9.0]",3920404,56,,,,,2.2134764,,Right Foot,,,,"[20.2, 28.5]",,Ground Pass,,24.360008,,,Sikou Niakate,7295.0,,,,,,2,From Goal Kick,Falaye Sacko,12557.0,Left Back,86,Mali,4930,['1c50ad25-a95d-4aa6-bc0a-69f2d4d543a8'],4,,,,,,,,,,,,,,,,Mali,4930,00:11:04.810,Pass,
,,,,,,,,,,,,,,,1.298595,,,,,,,,,,,17f29a5a-9b03-4d54-9512-2ad1b5b9e4d4,1846,,"[20.2, 28.5]",3920404,56,,,,,2.0344439,,Left Foot,,,,"[13.0, 42.9]",,Ground Pass,,16.09969,,,Djigui Diarra,102992.0,,,,,,2,From Goal Kick,Sikou Niakate,7295.0,Left Center Back,86,Mali,4930,['47820ad2-71f8-4b39-ad89-04edc0ee605e'],6,,,,,,,,,,,,,,,,Mali,4930,00:11:06.902,Pass,
,,,,,,,,,,,,,,,1.587702,,,,,,,,,,,5df209b5-c870-4090-84dc-d201d27eb7cc,1850,,"[12.2, 45.2]",3920404,56,,,,,1.1174576,,Right Foot,,,,"[19.8, 60.8]",,Ground Pass,,17.35281,,,Boubakar Kouyate,23331.0,,,,,,2,From Goal Kick,Djigui Diarra,102992.0,Goalkeeper,86,Mali,4930,"['4f3598f7-8916-4659-8262-fa1ebb5e617c', '0b7217ef-3d8a-420c-a1cf-5f592e608faa']",9,,,,,,,,,,,,,,,,Mali,4930,00:11:09.029,Pass,True
,,,,,,,,,,,,,,,1.073792,,,,,,,,,,,be4dbdcd-c12c-458a-90a1-2bb794cd6f67,1853,,"[29.7, 73.7]",3920404,56,,,,,-0.059630714,,Right Foot,,,,"[49.8, 72.5]",,Ground Pass,,20.13579,,,Lassana Coulibaly,3433.0,,,,,,2,From Goal Kick,Boubakar Kouyate,23331.0,Right Center Back,86,Mali,4930,['7df9bc6b-2040-4bb9-b5a5-7b951f31f36b'],13,,,,,,,,,,,,,,,,Mali,4930,00:11:13.304,Pass,
,,,,,,,,,,,,,,,0.968548,,,,,,,,,,,13b6a0ea-ba4e-43cc-ae7d-91b7f706843b,1856,,"[55.7, 73.7]",3920404,56,,,,,-0.09966865,,Right Foot,,,,"[74.7, 71.8]",,Ground Pass,,19.094763,,,Lassine Sinayoko,105182.0,,,,,,2,From Goal Kick,Lassana Coulibaly,3433.0,Right Center Midfield,86,Mali,4930,['77f5b3a2-0686-4b19-96ed-737794b14f6d'],16,,,,,,,,,,,,,,,,Mali,4930,00:11:16.500,Pass,
,,,,,,,,,,,,,,,1.291147,,,,,,,,,,,5b4e89da-5207-413a-9757-643d020eb902,1859,,"[74.7, 71.8]",3920404,56,,,,,-2.819842,,Left Foot,,,,"[57.0, 65.9]",,Ground Pass,,18.657438,,,Boubakar Kouyate,23331.0,,,,,,2,From Goal Kick,Lassine Sinayoko,105182.0,Right Center Forward,86,Mali,4930,['83da1938-f5c3-4dcb-bcf3-767a79b0c833'],17,,,,,,,,,,,,,,,,Mali,4930,00:11:17.537,Pass,
,,,,,,,,,,,,,,,2.113023,,,,,,,,,,,e4fb714f-040d-4795-a082-7cb99b353fdb,1862,,"[64.6, 53.2]",3920404,56,,,,,-1.6177703,,Right Foot,,,,"[63.5, 29.8]",,Ground Pass,,23.42584,,,Sikou Niakate,7295.0,,,,,,2,From Goal Kick,Boubakar Kouyate,23331.0,Right Center Back,86,Mali,4930,['d6a76d7a-f136-4afb-b454-8feaf0f618b0'],20,,,,,,,,,,,,,,,,Mali,4930,00:11:20.833,Pass,
,,,,,,,,,,,,,,,2.161369,,,,,,,,,,,cd527759-8bfe-46ed-933b-d329d043b480,1865,,"[76.8, 24.3]",3920404,56,,,,,-0.25395852,,Left Foot,,,,"[113.4, 14.8]",,Ground Pass,,37.812828,,,Falaye Sacko,12557.0,,,Through Ball,True,,2,From Goal Kick,Sikou Niakate,7295.0,Left Center Back,86,Mali,4930,['5d938fcd-0156-47ff-ba38-9e203f964d86'],26,,,,,,,,,,,,,,,,Mali,4930,00:11:26.353,Pass,
,,,,,,,,,,,,,,,1.133655,,,,,,,,,,,5620a6cf-a926-48a5-b327-6af3d93ff74d,1869,,"[114.9, 22.4]",3920404,56,,,,,1.6626425,,Right Foot,True,,,"[112.8, 45.2]",,High Pass,,22.896505,,,Sekou Koita,23623.0,,,,,,2,From Goal Kick,Falaye Sacko,12557.0,Left Back,86,Mali,4930,['2b95c60f-eb50-42ca-8297-ab5a813eeff8'],30,,,,,,,,,,,,,,,,Mali,4930,00:11:30.381,Pass,
